HUC12,VALUE_1,VALUE_2,VALUE_3
030602010605,360000.0,280000.0,0.0
030502060306,880000.0,720000.0,14720000.0
031300020701,40000.0,0.0,0.0
030502020204,0.0,0.0,40000.0
030602010503,240000.0,0.0,0.0
030601080403,2600000.0,480000.0,0.0
030601080503,1160000.0,1040000.0,600000.0
030502070702,440000.0,640000.0,40000.0
031300020605,40000.0,80000.0,0.0
030502060401,80000.0,40000.0,0.0
030502070703,280000.0,200000.0,4200000.0
030602010502,160000.0,0.0,0.0
030701020402,360000.0,0.0,0.0
030502020205,40000.0,0.0,80000.0
031300050108,400000.0,120000.0,840000.0
030602010405,760000.0,40000.0,0.0
031300050901,160000.0,0.0,0.0
030502060404,200000.0,0.0,0.0
030502060402,280000.0,0.0,40000.0
030701020305,880000.0,240000.0,0.0
030701031105,80000.0,0.0,0.0
030502080403,120000.0,0.0,0.0
030502080203,240000.0,240000.0,120000.0
030602010608,1800000.0,720000.0,600000.0
030701020101,80000.0,0.0,0.0
030601060904,160000.0,40000.0,0.0
030601080402,1720000.0,520000.0,400000.0
030502071002,920000.0,920000.0,6120000.0
030502070605,80000.0,80000.0,0.0
031300020505,80000.0,0.0,0.0
030502060305,200000.0,120000.0,0.0
030502080402,200000.0,120000.0,120000.0
030602010406,1080000.0,520000.0,0.0
030602010208,360000.0,0.0,0.0
031300050303,40000.0,0.0,0.0
030701020205,200000.0,0.0,0.0
030502071001,600000.0,120000.0,440000.0
030602010404,720000.0,80000.0,120000.0
030502020201,160000.0,200000.0,200000.0
030601080401,360000.0,120000.0,0.0
030502080401,200000.0,0.0,0.0
030602010604,760000.0,240000.0,0.0
030701020304,200000.0,0.0,0.0
031300050305,80000.0,40000.0,0.0
031501080505,40000.0,0.0,0.0
030701031104,40000.0,0.0,0.0
030602010207,80000.0,0.0,0.0
030602010206,200000.0,0.0,0.0
030602010311,680000.0,80000.0,0.0
030602010607,1080000.0,680000.0,120000.0
030502080204,520000.0,80000.0,320000.0
031300020503,40000.0,0.0,0.0
030701031304,120000.0,0.0,0.0
030502070701,280000.0,40000.0,0.0
031300050206,440000.0,120000.0,0.0
030502020104,40000.0,40000.0,840000.0
030602010501,200000.0,0.0,0.0
030601080502,2000000.0,80000.0,360000.0
030701020401,320000.0,0.0,0.0
030502070804,360000.0,120000.0,0.0
030602010603,1400000.0,120000.0,0.0
030701011707,40000.0,0.0,0.0
031300050107,280000.0,280000.0,440000.0
030601060903,160000.0,0.0,0.0
030602010602,2080000.0,720000.0,120000.0
030602010308,40000.0,0.0,0.0
030502070508,280000.0,200000.0,200000.0
031300020502,40000.0,0.0,0.0
030502070202,280000.0,0.0,0.0
031501081004,120000.0,0.0,0.0
030601080501,1000000.0,40000.0,160000.0
030602010203,80000.0,0.0,0.0
030502020202,200000.0,0.0,0.0
030602010403,1080000.0,320000.0,280000.0
031300020406,40000.0,0.0,0.0
030502080201,0.0,200000.0,0.0
031300020408,80000.0,0.0,0.0
031300050302,40000.0,0.0,0.0
030601060902,160000.0,0.0,0.0
030602010402,400000.0,0.0,0.0
030502070507,120000.0,40000.0,40000.0
030602010310,520000.0,0.0,0.0
030602010601,1280000.0,840000.0,720000.0
030701031001,80000.0,0.0,0.0
031501080503,120000.0,0.0,0.0
030602010307,320000.0,120000.0,0.0
030701020302,40000.0,0.0,0.0
030502080202,440000.0,440000.0,680000.0
030502070604,160000.0,200000.0,320000.0
030502070902,280000.0,200000.0,1040000.0
031300050106,280000.0,0.0,0.0
030502090204,360000.0,0.0,80000.0
030502020103,120000.0,80000.0,0.0
030502020102,40000.0,80000.0,40000.0
031300020403,40000.0,0.0,0.0
030602010205,160000.0,0.0,0.0
030502060304,80000.0,80000.0,40000.0
030602010204,160000.0,0.0,0.0
031300050301,40000.0,0.0,0.0
030502070801,280000.0,0.0,0.0
030502070203,320000.0,440000.0,0.0
030502070606,120000.0,40000.0,720000.0
030502010605,200000.0,80000.0,120000.0
031501080703,120000.0,0.0,0.0
030601080304,1480000.0,960000.0,0.0
030502070901,80000.0,80000.0,120000.0
030602010202,320000.0,40000.0,0.0
030601060705,160000.0,40000.0,0.0
031300050205,120000.0,40000.0,0.0
030602010401,800000.0,80000.0,0.0
030502020105,160000.0,280000.0,1120000.0
030601080303,840000.0,440000.0,160000.0
031300050105,40000.0,80000.0,0.0
030701011503,120000.0,0.0,0.0
031501080902,40000.0,0.0,0.0
030502070201,640000.0,40000.0,0.0
030502010707,360000.0,600000.0,1360000.0
031300020401,40000.0,0.0,0.0
030602010309,560000.0,0.0,0.0
030502060303,80000.0,40000.0,0.0
030601080302,1520000.0,440000.0,680000.0
030701011204,80000.0,0.0,0.0
031300050202,40000.0,0.0,800000.0
030601080205,880000.0,80000.0,0.0
030701031002,120000.0,0.0,0.0
030701030902,200000.0,80000.0,0.0
030502010604,160000.0,80000.0,80000.0
030602010111,200000.0,0.0,0.0
030701011605,40000.0,0.0,0.0
031300050203,400000.0,0.0,200000.0
030502010602,160000.0,0.0,0.0
030502070903,160000.0,240000.0,960000.0
030601060704,80000.0,0.0,0.0
030502020101,40000.0,40000.0,160000.0
031501080704,40000.0,0.0,0.0
030601080301,280000.0,600000.0,0.0
031501080504,120000.0,0.0,0.0
030502070506,160000.0,40000.0,0.0
030602010306,160000.0,0.0,0.0
031300050104,120000.0,0.0,0.0
030502070803,280000.0,80000.0,0.0
031300020404,80000.0,0.0,0.0
030602010201,40000.0,0.0,0.0
030502070602,200000.0,40000.0,120000.0
030502070504,360000.0,160000.0,200000.0
030502070505,520000.0,480000.0,520000.0
031300020402,280000.0,160000.0,0.0
030502070110,40000.0,240000.0,0.0
030502010402,120000.0,40000.0,0.0
030602010305,280000.0,0.0,0.0
031501090405,160000.0,0.0,0.0
031501090206,40000.0,0.0,0.0
031501090207,40000.0,0.0,0.0
031501090208,40000.0,0.0,0.0
031501080702,80000.0,40000.0,0.0
031501080402,40000.0,0.0,0.0
030601060702,320000.0,120000.0,320000.0
030602010304,520000.0,0.0,0.0
030502090203,440000.0,200000.0,160000.0
030601080204,1120000.0,0.0,0.0
030502070601,80000.0,40000.0,280000.0
030502060302,320000.0,240000.0,760000.0
031300050201,200000.0,0.0,480000.0
031501080701,80000.0,0.0,0.0
030601080206,520000.0,160000.0,0.0
030502070105,40000.0,0.0,0.0
030602010107,80000.0,0.0,0.0
030502010603,40000.0,0.0,80000.0
030502070802,520000.0,0.0,120000.0
030602010303,400000.0,0.0,0.0
030601060804,200000.0,80000.0,0.0
030502010703,160000.0,0.0,120000.0
030502070603,200000.0,120000.0,120000.0
031501080604,40000.0,0.0,0.0
031501080803,240000.0,0.0,0.0
030701011005,40000.0,0.0,0.0
030502070111,120000.0,200000.0,0.0
031501080802,40000.0,0.0,0.0
030601060806,40000.0,0.0,0.0
031300020312,120000.0,0.0,0.0
030502070501,120000.0,0.0,0.0
030602010109,80000.0,0.0,0.0
030601080103,320000.0,0.0,0.0
030502010506,360000.0,0.0,600000.0
030502060301,480000.0,0.0,0.0
030502060107,40000.0,80000.0,0.0
030502060108,800000.0,280000.0,400000.0
030502010706,680000.0,400000.0,1160000.0
031501080606,40000.0,80000.0,0.0
030502010601,40000.0,120000.0,40000.0
031300020307,200000.0,0.0,0.0
030601060703,360000.0,120000.0,80000.0
031501080401,80000.0,0.0,0.0
030502070503,240000.0,120000.0,0.0
030502070402,480000.0,160000.0,0.0
030502070109,200000.0,0.0,0.0
030601060805,80000.0,0.0,0.0
030502010705,720000.0,840000.0,21160000.0
030502010505,0.0,80000.0,0.0
030701030305,80000.0,0.0,0.0
031300050103,120000.0,0.0,0.0
030502070502,400000.0,120000.0,0.0
030502010401,160000.0,80000.0,440000.0
030502050311,160000.0,0.0,440000.0
030502070108,160000.0,40000.0,0.0
030502010305,240000.0,400000.0,240000.0
030502070104,160000.0,80000.0,240000.0
030701011003,80000.0,0.0,0.0
030502070107,120000.0,80000.0,0.0
030602010105,40000.0,0.0,0.0
030701030202,40000.0,0.0,0.0
030701030201,40000.0,0.0,0.0
030601080201,1720000.0,0.0,240000.0
030601080202,200000.0,40000.0,0.0
031300020303,40000.0,0.0,0.0
030601080203,960000.0,80000.0,0.0
031501080303,40000.0,0.0,0.0
030602010301,40000.0,0.0,0.0
030502060106,440000.0,80000.0,200000.0
030502060202,120000.0,0.0,0.0
030502010704,720000.0,800000.0,680000.0
030502010304,160000.0,80000.0,40000.0
031300050101,280000.0,0.0,0.0
030601060701,520000.0,80000.0,0.0
030502070403,640000.0,160000.0,160000.0
030601060506,360000.0,360000.0,200000.0
031501080301,80000.0,0.0,0.0
030502050310,40000.0,0.0,0.0
030601080101,440000.0,0.0,0.0
030502010702,200000.0,0.0,280000.0
030701011407,40000.0,0.0,0.0
031300020302,40000.0,0.0,0.0
030502050308,680000.0,160000.0,0.0
031300020308,40000.0,0.0,0.0
031300020301,40000.0,0.0,0.0
030502010306,240000.0,160000.0,5600000.0
030701011402,40000.0,0.0,0.0
030502060102,440000.0,160000.0,320000.0
030601080102,840000.0,0.0,0.0
030601060403,200000.0,120000.0,0.0
030502010504,40000.0,280000.0,0.0
030502090201,80000.0,120000.0,0.0
030502070301,120000.0,80000.0,0.0
030601060504,280000.0,0.0,0.0
030502060204,720000.0,80000.0,0.0
030502070302,840000.0,160000.0,0.0
031501080206,40000.0,0.0,0.0
030502060105,400000.0,0.0,0.0
030502070106,240000.0,40000.0,0.0
030502070102,80000.0,240000.0,0.0
030602010103,80000.0,0.0,0.0
031501080304,40000.0,0.0,0.0
030502070103,160000.0,160000.0,0.0
030502010301,0.0,0.0,40000.0
030502070401,200000.0,0.0,320000.0
031300020304,40000.0,0.0,0.0
030502010503,0.0,80000.0,0.0
031501080601,80000.0,0.0,0.0
030701030106,40000.0,0.0,0.0
030502060203,400000.0,240000.0,0.0
030502050309,120000.0,40000.0,0.0
030502090101,200000.0,0.0,6200000.0
030502090202,40000.0,0.0,280000.0
030701011303,40000.0,0.0,0.0
030502040308,160000.0,40000.0,0.0
030502070101,160000.0,0.0,120000.0
030601060503,120000.0,0.0,0.0
030502060201,600000.0,240000.0,520000.0
030502010303,40000.0,280000.0,1040000.0
030601060505,160000.0,120000.0,0.0
030502060103,120000.0,0.0,0.0
030502040312,160000.0,240000.0,240000.0
030502050304,360000.0,40000.0,0.0
030501120404,40000.0,0.0,0.0
031501080105,120000.0,0.0,0.0
030501120301,40000.0,40000.0,280000.0
030701010706,40000.0,0.0,0.0
031501080102,80000.0,0.0,0.0
030701011302,40000.0,0.0,0.0
030502010501,120000.0,0.0,0.0
030502050307,760000.0,0.0,0.0
030502010502,160000.0,120000.0,440000.0
030502040305,320000.0,0.0,0.0
031300020201,120000.0,120000.0,0.0
031501080201,40000.0,0.0,0.0
030502010701,1040000.0,680000.0,2520000.0
030601060402,320000.0,80000.0,0.0
030502040302,360000.0,0.0,0.0
031300020203,120000.0,40000.0,0.0
030502060101,320000.0,240000.0,240000.0
030601060302,320000.0,0.0,0.0
030601060205,400000.0,0.0,240000.0
030502040301,80000.0,120000.0,0.0
030502060104,120000.0,160000.0,0.0
030501120302,320000.0,80000.0,40000.0
030502050305,680000.0,120000.0,560000.0
031501080106,40000.0,0.0,0.0
030601060401,480000.0,240000.0,0.0
030502010203,240000.0,200000.0,680000.0
030502040204,120000.0,0.0,0.0
030701011305,40000.0,0.0,0.0
030502040311,440000.0,80000.0,0.0
030501120303,920000.0,240000.0,27280000.0
030502050106,120000.0,0.0,0.0
031300020208,40000.0,0.0,0.0
030502040203,120000.0,40000.0,0.0
030601060502,440000.0,0.0,0.0
031501080101,40000.0,0.0,0.0
030502050202,240000.0,0.0,0.0
030501120205,120000.0,0.0,0.0
030601050201,240000.0,0.0,0.0
030502040307,440000.0,240000.0,560000.0
030502030307,200000.0,0.0,0.0
031501080104,80000.0,0.0,0.0
030601060501,360000.0,40000.0,0.0
031501041101,40000.0,0.0,0.0
030502040310,80000.0,40000.0,0.0
030601060203,120000.0,0.0,0.0
031300020202,160000.0,0.0,0.0
031501080103,40000.0,0.0,0.0
030701010702,40000.0,0.0,0.0
030502050107,360000.0,440000.0,0.0
030501120202,0.0,40000.0,0.0
031501041102,80000.0,0.0,0.0
030502050303,80000.0,0.0,0.0
030701030501,40000.0,0.0,0.0
031501050101,240000.0,0.0,0.0
030502050201,1120000.0,160000.0,0.0
030502050306,320000.0,40000.0,0.0
030502040309,520000.0,0.0,0.0
031501050102,120000.0,0.0,0.0
031300020204,280000.0,0.0,0.0
030502040306,320000.0,40000.0,0.0
030501120403,840000.0,360000.0,15920000.0
030701030705,40000.0,0.0,0.0
030601060301,1000000.0,0.0,0.0
030701010905,40000.0,0.0,0.0
030501120206,440000.0,0.0,200000.0
030502050301,360000.0,0.0,0.0
030601050101,40000.0,0.0,0.0
030502030302,360000.0,0.0,0.0
030502030308,640000.0,240000.0,0.0
030502040207,160000.0,120000.0,520000.0
031501041402,40000.0,0.0,0.0
031300020207,40000.0,0.0,0.0
031300011105,40000.0,0.0,0.0
030501120402,40000.0,80000.0,1200000.0
030501120201,240000.0,40000.0,0.0
030502050104,240000.0,0.0,0.0
030502010201,560000.0,120000.0,160000.0
030601060202,80000.0,0.0,0.0
030701010704,40000.0,0.0,0.0
030502040304,400000.0,80000.0,0.0
030502040108,320000.0,240000.0,0.0
030502050108,520000.0,80000.0,0.0
030502010101,680000.0,160000.0,0.0
030701010605,40000.0,0.0,0.0
030701030403,80000.0,0.0,0.0
030601060204,360000.0,0.0,0.0
030601050202,120000.0,0.0,0.0
030502050302,600000.0,0.0,0.0
030502040202,80000.0,0.0,0.0
031300011203,40000.0,0.0,0.0
030502030209,200000.0,0.0,0.0
031300020206,40000.0,0.0,0.0
031300020205,80000.0,0.0,0.0
030502040201,120000.0,40000.0,0.0
030601070306,80000.0,0.0,0.0
030502040303,240000.0,160000.0,0.0
030402070101,240000.0,40000.0,40000.0
030502030205,40000.0,0.0,0.0
030402070208,480000.0,280000.0,8800000.0
030501120105,1080000.0,280000.0,80000.0
030402070105,920000.0,560000.0,1560000.0
030502050105,80000.0,0.0,0.0
030502030304,280000.0,0.0,600000.0
030601050404,40000.0,0.0,0.0
030502040206,280000.0,0.0,40000.0
030501120401,280000.0,40000.0,0.0
030701030401,120000.0,0.0,0.0
030601060201,200000.0,0.0,0.0
030502050103,80000.0,40000.0,0.0
031501041104,40000.0,0.0,0.0
030501120203,120000.0,80000.0,0.0
030501110105,440000.0,0.0,0.0
031501041103,80000.0,0.0,0.0
030502030202,280000.0,160000.0,0.0
030402070104,720000.0,480000.0,3280000.0
030502040105,320000.0,0.0,0.0
030502030306,160000.0,120000.0,0.0
030501120101,360000.0,200000.0,560000.0
030502040109,360000.0,0.0,0.0
030502040107,400000.0,0.0,0.0
031501040807,120000.0,0.0,0.0
030601040501,320000.0,0.0,0.0
030402070102,80000.0,80000.0,0.0
031501040901,120000.0,0.0,0.0
030701010306,40000.0,0.0,0.0
030502050101,280000.0,160000.0,0.0
031300011101,40000.0,0.0,0.0
030502040205,640000.0,160000.0,0.0
031501041406,40000.0,0.0,0.0
030501120204,400000.0,40000.0,0.0
030601070305,40000.0,0.0,0.0
030701030402,40000.0,0.0,0.0
030501120104,40000.0,80000.0,200000.0
030502030303,320000.0,40000.0,80000.0
030701010304,40000.0,0.0,0.0
030402070103,200000.0,480000.0,720000.0
030502050102,520000.0,40000.0,0.0
030402070106,920000.0,520000.0,3200000.0
030601040504,40000.0,40000.0,0.0
030502030301,40000.0,0.0,0.0
030402080402,480000.0,600000.0,280000.0
030402050904,160000.0,40000.0,200000.0
030601040503,280000.0,40000.0,0.0
030502030210,320000.0,0.0,0.0
030502040104,240000.0,80000.0,0.0
030502030204,120000.0,320000.0,0.0
031300010905,40000.0,0.0,0.0
030501120106,280000.0,40000.0,0.0
030502040106,280000.0,0.0,0.0
030701010801,40000.0,0.0,0.0
030502040103,160000.0,0.0,0.0
031300011003,40000.0,0.0,0.0
030601070207,160000.0,0.0,0.0
031501041105,80000.0,0.0,0.0
030701010307,80000.0,0.0,0.0
031300011004,40000.0,0.0,0.0
030501110104,600000.0,0.0,0.0
031501040806,80000.0,0.0,0.0
030601040505,80000.0,0.0,0.0
030601040506,40000.0,0.0,0.0
030402050908,280000.0,440000.0,120000.0
030502030106,320000.0,0.0,0.0
030502030305,80000.0,160000.0,0.0
031501040804,80000.0,0.0,0.0
030501120102,160000.0,80000.0,0.0
030402050910,360000.0,400000.0,8680000.0
030402050709,440000.0,280000.0,760000.0
031501040808,240000.0,0.0,0.0
030502030207,120000.0,0.0,0.0
030501110103,160000.0,0.0,0.0
030501110108,2000000.0,280000.0,0.0
030501110107,760000.0,120000.0,0.0
030502030208,720000.0,120000.0,0.0
030502030203,280000.0,0.0,0.0
030701010505,40000.0,0.0,0.0
030601040507,80000.0,40000.0,0.0
030601030709,40000.0,0.0,0.0
030402050707,40000.0,0.0,0.0
030402080401,40000.0,40000.0,40000.0
031501041301,80000.0,0.0,0.0
031501040803,80000.0,0.0,0.0
031300010902,40000.0,0.0,0.0
030502040102,160000.0,0.0,0.0
030501110106,1000000.0,280000.0,80000.0
030502040101,400000.0,0.0,0.0
030402050705,200000.0,120000.0,160000.0
030601040404,40000.0,0.0,0.0
030501110101,240000.0,0.0,0.0
030402050903,640000.0,160000.0,200000.0
030402050906,360000.0,120000.0,0.0
030601070203,40000.0,0.0,0.0
030502030103,200000.0,0.0,0.0
031300010903,40000.0,0.0,0.0
030601070208,40000.0,0.0,0.0
030501120103,480000.0,120000.0,0.0
030402050905,160000.0,240000.0,280000.0
030601040403,280000.0,0.0,0.0
030701010204,120000.0,0.0,0.0
031300010904,120000.0,0.0,0.0
030501100309,80000.0,0.0,0.0
031300011002,160000.0,0.0,0.0
030502030206,240000.0,0.0,0.0
030402050901,160000.0,120000.0,1480000.0
030701010501,40000.0,0.0,0.0
030502030201,120000.0,0.0,0.0
030402050405,440000.0,40000.0,0.0
030501100402,80000.0,80000.0,0.0
030501100308,400000.0,160000.0,0.0
030601040601,80000.0,0.0,0.0
030402050406,280000.0,320000.0,0.0
031300010901,80000.0,0.0,0.0
030402061003,760000.0,960000.0,14840000.0
031501040802,160000.0,0.0,0.0
031501041001,80000.0,0.0,0.0
030402050909,1680000.0,520000.0,680000.0
030701010106,320000.0,80000.0,0.0
030601040406,40000.0,120000.0,0.0
030402050902,40000.0,160000.0,360000.0
030601040604,280000.0,0.0,0.0
030501110102,280000.0,40000.0,0.0
030601040402,80000.0,0.0,0.0
030402050706,320000.0,120000.0,240000.0
030501100302,600000.0,0.0,0.0
030701010503,160000.0,0.0,0.0
030502030101,880000.0,0.0,0.0
031501040801,120000.0,0.0,0.0
031501040805,240000.0,0.0,0.0
030402070207,960000.0,680000.0,19120000.0
030601040606,120000.0,0.0,0.0
030601070107,40000.0,0.0,0.0
030701010105,80000.0,0.0,0.0
030501110109,3560000.0,880000.0,1600000.0
030402050710,400000.0,160000.0,0.0
031300011001,40000.0,0.0,0.0
030601040605,160000.0,0.0,0.0
030502030102,360000.0,0.0,0.0
030502030104,240000.0,0.0,0.0
030601070103,200000.0,0.0,0.0
030402050402,160000.0,0.0,0.0
030501091001,240000.0,0.0,0.0
030402050403,520000.0,480000.0,0.0
030701010405,80000.0,0.0,0.0
030402050407,680000.0,360000.0,0.0
030402050907,160000.0,240000.0,200000.0
030402080310,40000.0,40000.0,0.0
030402050704,0.0,120000.0,0.0
030601040603,160000.0,0.0,0.0
030402050604,360000.0,200000.0,0.0
030501100102,600000.0,120000.0,0.0
030501100310,400000.0,200000.0,240000.0
030501091101,0.0,40000.0,0.0
030402050708,280000.0,80000.0,0.0
030501100103,400000.0,0.0,0.0
030402050801,240000.0,400000.0,0.0
030701010406,240000.0,120000.0,0.0
030701010502,80000.0,0.0,0.0
030402061001,40000.0,0.0,0.0
030402050404,400000.0,80000.0,0.0
030601040401,80000.0,0.0,0.0
031501040603,120000.0,0.0,0.0
030402050806,720000.0,40000.0,80000.0
031501040305,80000.0,0.0,0.0
030601040602,40000.0,0.0,0.0
030701010102,80000.0,0.0,0.0
030501091102,40000.0,0.0,0.0
030701010104,40000.0,0.0,0.0
030402061002,200000.0,80000.0,0.0
030402050805,320000.0,120000.0,240000.0
030501100101,240000.0,0.0,0.0
030501040407,760000.0,360000.0,480000.0
030501091401,720000.0,0.0,0.0
030402080311,200000.0,0.0,0.0
030701010404,160000.0,0.0,0.0
030701010101,40000.0,0.0,0.0
031300010805,40000.0,0.0,0.0
030601040304,80000.0,0.0,0.0
030402050302,120000.0,0.0,80000.0
030501100303,480000.0,200000.0,0.0
030701010103,40000.0,0.0,0.0
030601070102,40000.0,0.0,0.0
031501040304,40000.0,0.0,0.0
030402050802,160000.0,240000.0,0.0
030501100104,480000.0,0.0,0.0
030402050804,80000.0,240000.0,0.0
030501100403,200000.0,40000.0,440000.0
030402070205,80000.0,40000.0,40000.0
030601070105,80000.0,0.0,0.0
030402050601,200000.0,160000.0,80000.0
030402050603,200000.0,240000.0,320000.0
030501091003,160000.0,120000.0,0.0
030501100307,240000.0,240000.0,0.0
030402050703,360000.0,280000.0,240000.0
030501100305,360000.0,200000.0,0.0
030402050803,560000.0,80000.0,80000.0
030402050505,160000.0,0.0,0.0
030601040207,40000.0,0.0,0.0
031501040306,80000.0,0.0,0.0
030402070206,360000.0,200000.0,280000.0
030501040406,160000.0,240000.0,120000.0
030501100301,120000.0,0.0,0.0
030402080308,120000.0,0.0,0.0
030601040208,160000.0,0.0,0.0
031501040301,80000.0,0.0,0.0
030501100401,560000.0,40000.0,0.0
030501091402,80000.0,0.0,0.0
030402050303,320000.0,240000.0,0.0
030701010402,80000.0,40000.0,0.0
030501091201,120000.0,0.0,0.0
030402050401,480000.0,80000.0,0.0
030402050504,280000.0,80000.0,0.0
030601040301,120000.0,0.0,0.0
030402050701,80000.0,40000.0,0.0
030501100304,320000.0,40000.0,280000.0
031300010801,40000.0,0.0,0.0
030402020602,520000.0,160000.0,80000.0
030402070204,320000.0,160000.0,240000.0
030402070202,240000.0,0.0,0.0
030402020604,280000.0,160000.0,520000.0
031501040107,120000.0,0.0,0.0
030402050602,240000.0,280000.0,320000.0
030701010403,40000.0,0.0,0.0
030601070101,40000.0,0.0,0.0
030501040404,160000.0,0.0,0.0
030601030504,80000.0,0.0,0.0
030501100203,520000.0,200000.0,0.0
030501100306,600000.0,80000.0,0.0
030601030608,40000.0,0.0,0.0
030402060906,1080000.0,160000.0,0.0
030402060907,680000.0,320000.0,0.0
030601040205,40000.0,0.0,0.0
030501040405,400000.0,0.0,0.0
030402040810,120000.0,0.0,0.0
030501091403,160000.0,0.0,0.0
030501090702,160000.0,0.0,0.0
030402050503,240000.0,360000.0,1200000.0
030402070203,720000.0,120000.0,80000.0
030402050702,440000.0,400000.0,0.0
030402050301,640000.0,0.0,160000.0
030402080307,40000.0,0.0,0.0
030402060905,1040000.0,280000.0,280000.0
030501091310,40000.0,0.0,0.0
030501091202,160000.0,0.0,0.0
030601040202,80000.0,0.0,0.0
030402040809,960000.0,80000.0,440000.0
030501091207,240000.0,0.0,0.0
030501100202,80000.0,0.0,0.0
030402020601,320000.0,160000.0,0.0
030402060903,160000.0,40000.0,80000.0
030402020705,840000.0,320000.0,120000.0
030501100201,200000.0,0.0,0.0
030402020603,560000.0,0.0,240000.0
030601030502,40000.0,0.0,0.0
030501040403,120000.0,0.0,0.0
030601030506,80000.0,0.0,0.0
030501060707,80000.0,0.0,200000.0
030402020704,320000.0,320000.0,200000.0
030402060901,240000.0,120000.0,440000.0
030501090701,120000.0,200000.0,0.0
030402050204,200000.0,360000.0,120000.0
030402060904,800000.0,120000.0,0.0
030601040109,160000.0,0.0,0.0
030501060708,400000.0,0.0,0.0
030601040108,280000.0,0.0,0.0
030601030404,120000.0,0.0,0.0
030601030604,40000.0,0.0,0.0
030402050502,760000.0,280000.0,0.0
030402050501,320000.0,80000.0,280000.0
030402050109,120000.0,0.0,360000.0
030402070201,80000.0,520000.0,320000.0
030501060706,40000.0,0.0,0.0
031300010604,40000.0,0.0,0.0
030601040102,40000.0,0.0,0.0
030601040104,160000.0,0.0,0.0
030402080306,280000.0,0.0,0.0
030601040107,40000.0,0.0,0.0
031501040104,80000.0,0.0,0.0
030501091203,80000.0,0.0,0.0
030402060803,640000.0,40000.0,120000.0
030402050108,640000.0,400000.0,160000.0
030402050205,120000.0,80000.0,0.0
030402040807,400000.0,40000.0,360000.0
030501040401,160000.0,160000.0,0.0
030402040806,120000.0,40000.0,0.0
030601030501,40000.0,0.0,0.0
030402060902,240000.0,160000.0,1560000.0
030501040307,880000.0,120000.0,1640000.0
030402020505,240000.0,80000.0,0.0
030501040402,160000.0,240000.0,200000.0
030402050106,40000.0,0.0,0.0
030402020702,160000.0,280000.0,160000.0
030501060705,80000.0,0.0,0.0
030402050107,80000.0,80000.0,120000.0
030501090908,40000.0,0.0,0.0
030601030206,40000.0,0.0,0.0
030402080301,1440000.0,160000.0,880000.0
030501040306,440000.0,200000.0,0.0
030402050203,120000.0,40000.0,0.0
030402080305,120000.0,40000.0,40000.0
030402050104,120000.0,0.0,0.0
030501090907,80000.0,0.0,0.0
030402020407,200000.0,520000.0,0.0
030402040702,280000.0,80000.0,0.0
030402020703,800000.0,280000.0,0.0
030402060706,440000.0,80000.0,1120000.0
030601040106,40000.0,0.0,0.0
030601030205,40000.0,0.0,0.0
030501060703,40000.0,0.0,0.0
030402020408,40000.0,200000.0,280000.0
030501090804,240000.0,0.0,0.0
030402060801,240000.0,200000.0,0.0
030402080304,120000.0,0.0,0.0
030501060404,80000.0,0.0,0.0
030402080303,160000.0,0.0,120000.0
030501060405,80000.0,0.0,0.0
030402040701,600000.0,320000.0,0.0
030402080302,320000.0,0.0,0.0
030402011202,280000.0,360000.0,0.0
030501090803,40000.0,0.0,0.0
030501090906,40000.0,0.0,0.0
030402040808,360000.0,400000.0,160000.0
030402020701,320000.0,240000.0,280000.0
030402011201,0.0,120000.0,0.0
030501040205,80000.0,0.0,0.0
030402050202,200000.0,360000.0,0.0
030601030602,80000.0,0.0,0.0
030501040206,200000.0,0.0,0.0
030402020404,120000.0,440000.0,0.0
030402060704,160000.0,80000.0,0.0
030501060507,80000.0,0.0,0.0
030501040303,160000.0,160000.0,0.0
030601040105,80000.0,0.0,0.0
030402040804,120000.0,0.0,0.0
030501060601,120000.0,0.0,0.0
030402060802,680000.0,240000.0,0.0
030402010904,280000.0,160000.0,360000.0
030300050804,80000.0,0.0,0.0
030501040305,1400000.0,360000.0,160000.0
030501090904,40000.0,0.0,0.0
030501040304,560000.0,0.0,160000.0
030601030401,80000.0,0.0,0.0
030402020504,160000.0,280000.0,120000.0
030501040207,240000.0,0.0,0.0
030601030204,40000.0,0.0,0.0
030501060505,40000.0,0.0,0.0
030402080201,400000.0,0.0,120000.0
030402060705,600000.0,160000.0,0.0
030501060402,160000.0,0.0,0.0
030402020403,40000.0,40000.0,80000.0
030601020505,40000.0,0.0,0.0
030402020405,240000.0,0.0,0.0
030402011105,0.0,120000.0,720000.0
030402080203,80000.0,0.0,0.0
030402080107,40000.0,0.0,0.0
030501091204,240000.0,40000.0,0.0
030402050105,120000.0,40000.0,200000.0
030402060701,1000000.0,240000.0,40000.0
030501080401,40000.0,0.0,0.0
030402010901,360000.0,80000.0,0.0
030402060702,760000.0,520000.0,2200000.0
030501090503,80000.0,0.0,0.0
030601030203,80000.0,0.0,0.0
030501040302,280000.0,0.0,0.0
030501090802,80000.0,0.0,0.0
030402060703,520000.0,760000.0,120000.0
030402040603,400000.0,80000.0,120000.0
030402080204,880000.0,160000.0,80000.0
030501090905,120000.0,0.0,0.0
030402040602,280000.0,240000.0,80000.0
030501080403,40000.0,0.0,0.0
030402080202,440000.0,0.0,280000.0
030402080105,360000.0,40000.0,40000.0
