ACJV,Alabama,BASIN,BlueprintCategory,EPA,EducateAware,Florida,Georgia,HUC12,HU_12_NAME,ID,Justification,LandWaterManage,LandWaterProtect,LawPolicy,Livelihood,NBCI,NorthCarolina,PARCA,SUBBASIN,SUBREGION,Shape_Area,Shape_Length,SpeciesManage,TNC,VALUE_0,VALUE_1,VALUE_2,VALUE_3,VALUE_4,Virginia,WorkshopName,pct_Beaches,pct_Estuaries,pct_Forested_Wetlands,pct_Freshwater_Marsh,pct_Maritime_Forest,pct_Pine,pct_Upland_Hardwoods
 ,Priority,Apalachicola,High Priority,Priority, ,Priority, ,031300120407,Rocky Creek-Chipola River,I325,"This area extends from the ACF main stem into some of the tributary areas.  There was a suggestion in the meeting notes to capture the entire Apalachicola/Flint HUC 6 basin, however, the group agreement during the workshop focused more specifically on this smaller portion of the HUC 6 basin",Yes, , ,Yes,Priority, ,Priority,Chipola,Apalachicola,89106050.0625,66347.7119154,Yes,Priority,9720000.0,70320000.0,0.0,8880000.0,120000.0, ,ACF Basin South West Extension,0.0,0.0,29.7800006866,0.930000007153,0.0,69.2900009155,0.0
Priority, ,Ochlockonee,High Priority, , ,Priority, ,031200030207,Lower Willacoochee Creek,I326,"SW of Tallahassee , this area provides connectivity.", ,Yes, , ,Priority, , ,Lower Ochlockonee,Ochlockonee,86203134.0742,47759.7402388, , ,4960000.0,16160000.0,10960000.0,53920000.0,80000.0, ,Tallahassee Greater Area,0.0,0.0,43.0,1.77999997139,0.0,55.2200012207,0.0
Priority, ,Ochlockonee,Further Investigation, , ,Priority, ,031200030208,Lower Attapulgus Creek,I327,, , , , ,Priority, , ,Lower Ochlockonee,Ochlockonee,59750286.0234,40143.1647668, , ,7840000.0,9680000.0,4920000.0,37360000.0,320000.0, ,,0.0,0.0,48.8400001526,2.33999991417,0.0,48.8199996948,0.0
 ,Priority,Apalachicola,High Priority,Priority, ,Priority, ,031300120402,Sapp Bay,I328,"This area extends from the ACF main stem into some of the tributary areas.  There was a suggestion in the meeting notes to capture the entire Apalachicola/Flint HUC 6 basin, however, the group agreement during the workshop focused more specifically on this smaller portion of the HUC 6 basin", , , , ,Priority, , ,Chipola,Apalachicola,43683626.3945,43793.4489779, ,Priority,43760000.0,40000.0,0.0,0.0,0.0, ,ACF Basin South West Extension,0.0,0.0,29.2999992371,1.10000002384,0.0,69.5999984741,0.0
Priority, ,Suwannee,High Priority, ,Yes,Priority, ,031102010606,Little Creek-Suwannee River,I329,"Longleaf pine, Okefenokee, Pocosin, hardwoods, forested wetlands, cypress domes. Longleaf restoration area. Critical river systems with associated ridges",Yes,Yes, ,Yes,Priority, ,Priority,Upper Suwannee,Suwannee,121857062.895,70820.6920223,Yes,Priority,1960000.0,91600000.0,0.0,1520000.0,26440000.0, ,"Okefenokee Extension, Okefenokee Buffer and Turkey foot",0.0,0.0,55.1500015259,2.53999996185,0.0,42.3100013733,0.0
Priority, ,Ochlockonee,High Priority, ,Yes,Priority, ,031200030105,Lake Iamonia,I330,"Important area for quail, land and water management.  Opportunities to influence how how landowners manage burns and identify areas for prescribed burns for maintenance of systems (James Tomberlin/GA DNR).",Yes,Yes, , ,Priority, ,Priority,Lower Ochlockonee,Ochlockonee,102385913.18,63217.8024997,Yes,Priority,11200000.0,17960000.0,24160000.0,280000.0,49000000.0, ,Red Hills,0.0,0.0,28.9599990845,21.3799991608,0.0,49.6699981689,0.0
Priority, ,Suwannee,High Priority, , ,Priority, ,031102010603,Hunter Creek,I331,Critical river systems with associated ridges,Yes,Yes, ,Yes,Priority, ,Priority,Upper Suwannee,Suwannee,70167866.6328,45451.5685597,Yes,Priority,38600000.0,25720000.0,3200000.0,320000.0,2640000.0, ,Turkey foot,0.0,0.0,47.5099983215,8.94999980927,0.0,43.5400009155,0.0
Priority, ,St. Marys-Satilla,High Priority, ,Yes,Priority,Priority,030702040105,Town of Taylor-Middle Prong St. Marys River,I332,"Part of Okefenokee extension. Longleaf pine, Okefenokee, Pocosin, hardwoods, forested wetlands, cypress domes. Opportunity to provide freshwater wetland protection for estuary species management (healthy system of headwaters to ensure high quality estuaries. Opportunities to promote sustainability and hazard resiliency planning. 80% of fisheries are being sustained there. Longleaf restoration area",Yes,Yes,Yes,Yes, , ,Priority,St. Marys,Altamaha-St. Marys,127813065.633,69672.7820153,Yes,Priority,35400000.0,85360000.0,1120000.0,280000.0,5920000.0, ,Okefenokee Buffer,0.0,0.0,39.4099998474,2.8900001049,0.0,57.7000007629,0.0
Priority, ,St. Marys-Satilla,Highest Priority, ,Yes,Priority, ,030702040203,Lower Cedar Creek,I333,"Part of the Okefenokee/Osceola/Eglin AFB Complex. This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions. Provides connectivity between Okefenokee/Osceola National Forest through Camp Blanding to Ocala National Forest.  Follows Satilla River north to ""Gods country"".  Complements priority areas north of Okefenokee and provides inland connectivity to the coast along St. Mary's river. Longleaf restoration area",Yes,Yes, ,Yes, , ,Priority,St. Marys,Altamaha-St. Marys,103846351.73,60337.0590292,Yes,Priority,1720000.0,31160000.0,0.0,560000.0,70160000.0, ,Okefenokee Buffer,0.0,0.0,64.9899978638,3.97000002861,0.0,31.0400009155,0.0
Priority, ,Aucilla-Waccasassa,High Priority, ,Yes,Priority, ,031101030302,Devils Woodyard Slough,I334,"This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions. Longleaf pine habitat with presence of Red Cockaded Woodpeckers, Gopher tortoise, and other rare species. Presence of cultural resources.",Yes,Yes,Yes,Yes,Priority, , ,Aucilla,Suwannee,117078484.559,78426.7544648,Yes,Priority,107920000.0,8480000.0,0.0,560000.0,160000.0, ,Red Hills,0.0,0.0,34.9700012207,5.32999992371,0.0,59.7000007629,0.0
Priority, ,Suwannee,High Priority, , ,Priority, ,031102010903,Tiger Creek,I335,"Critical river systems with associated ridges. This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions.",Yes,Yes, ,Yes,Priority, , ,Upper Suwannee,Suwannee,110341105.855,58636.0281708,Yes,Priority,84680000.0,25560000.0,0.0,0.0,0.0, ,Turkey foot,0.0,0.0,37.3199996948,1.84000003338,0.0,60.8400001526,0.0
Priority, ,St. Marys-Satilla,High Priority, , ,Priority,Priority,030702040502,Brandy Branch Swamp,I336,"Longleaf pine, Okefenokee, Pocosin, hardwoods, forested wetlands, cypress domes.",Yes,Yes, , , , , ,St. Marys,Altamaha-St. Marys,163895137.926,91902.1808885, ,Priority,163680000.0,120000.0,0.0,0.0,0.0, ,Okefenokee Extension,0.0,0.0,46.2900009155,3.6099998951,0.0,50.1100006104,0.0
Priority, ,Suwannee,High Priority, , ,Priority, ,031102030908,Lower Withlacoochee River,I337,"Critical river systems with associated ridges. This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions.",Yes,Yes, ,Yes,Priority, ,Priority,Withlacoochee,Suwannee,121900572.273,96488.9861434,Yes,Priority,43040000.0,41400000.0,37640000.0,0.0,0.0, ,Turkey foot,0.0,0.0,13.7299995422,0.959999978542,0.0,85.3099975586,0.0
Priority, ,Apalachicola,High Priority, ,Yes,Priority,Priority,031300110101,North Mosquito Creek,I338,"Concentration of private and working lands including Tall Timbers Land Conservancy, which has protected many easements within this area.",Yes, ,Yes,Yes,Priority, ,Priority,Apalachicola,Apalachicola,172882151.492,78475.2709932,Yes,Priority,61440000.0,68080000.0,42920000.0,200000.0,360000.0, ,ACF Corridor,0.0,0.0,41.5699996948,2.94000005722,0.0,55.4900016785,0.0
Priority, ,St. Johns,Further Investigation,Priority, ,Priority, ,030801031503,Arlington River,I339,"This area can complete estuarine habitat distribution currently missing in GA, NC, FL, providing connectivity for south Atlantic.",Yes, , ,Yes, , , ,Lower St. Johns,St. Johns,118755611.578,67826.7365321,Yes,Priority,100680000.0,2360000.0,1320000.0,0.0,12800000.0, ,St Johns Coastal Estuary,0.0,16.1000003815,12.3699998856,2.77999997139,0.0,68.75,0.0
 ,Priority,Apalachicola,High Priority,Priority, ,Priority, ,031300120406,Douglas Pond,I340,"This area extends from the ACF main stem into some of the tributary areas.  There was a suggestion in the meeting notes to capture the entire Apalachicola/Flint HUC 6 basin, however, the group agreement during the workshop focused more specifically on this smaller portion of the HUC 6 basin", , , , ,Priority, , ,Chipola,Apalachicola,46854481.2148,49433.3092502, ,Priority,11040000.0,35680000.0,0.0,0.0,0.0, ,ACF Basin South West Extension,0.0,0.0,27.0200004578,0.769999980927,0.0,72.2200012207,0.0
Priority, ,Suwannee,High Priority, , , , ,031102030904,Cherry Lake,I341,"This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions.", , , ,Yes,Priority, , ,Withlacoochee,Suwannee,167006403.52,71053.9733042, ,Priority,159080000.0,7360000.0,280000.0,40000.0,0.0, ,Okefenokee/Osceola/Eglin AFB Complex,0.0,0.0,13.0699996948,3.52999997139,0.0,83.4000015259,0.0
 ,Priority,Apalachicola,High Priority, , ,Priority, ,031300040805,Race Pond,I342,"Part of the ACF basin main stem, Apalachicola, Chattahoochee, and Flint River. The policies and approach to water within this area may set precedence for other areas with similar issues across the Southeast.",Yes, , ,Yes,Priority, , ,Lower Chattahoochee,Apalachicola,67116072.6504,47409.5078664,Yes,Priority,66880000.0,160000.0,0.0,0.0,80000.0, ,ACF Basin Main Stem,0.0,0.0,26.7000007629,2.08999991417,0.0,71.2200012207,0.0
Priority, ,Suwannee,High Priority, , ,Priority, ,031102010905,Dry Run Spring,I343,"Critical river systems with associated ridges. This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions.",Yes,Yes, ,Yes,Priority, ,Priority,Upper Suwannee,Suwannee,114419050.516,86681.307824,Yes,Priority,8840000.0,32120000.0,32880000.0,40880000.0,0.0, ,Turkey foot,0.0,0.0,22.1900005341,1.11000001431,0.0,76.6999969482,0.0
Priority, ,St. Johns,High Priority,Priority, ,Priority, ,030801031605,Lower Pablo Creek,I344,"This area can complete estuarine habitat distribution currently missing in GA, NC, FL, providing connectivity for south Atlantic.",Yes, , ,Yes, , , ,Lower St. Johns,St. Johns,237851434.855,95328.5244439,Yes,Priority,141960000.0,86160000.0,280000.0,2440000.0,2200000.0, ,St Johns Coastal Estuary,3.08999991417,16.3899993896,10.9600000381,3.02999997139,0.20000000298,31.5,0.0
Priority, ,Aucilla-Waccasassa,High Priority, ,Yes,Priority, ,031101030204,Gum Creek-Aucilla River,I345,"This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions. Longleaf pine habitat with presence of Red Cockaded Woodpeckers, Gopher tortoise, and other rare species. Presence of cultural resources.",Yes,Yes,Yes,Yes,Priority, , ,Aucilla,Suwannee,125244541.0,79589.6637778,Yes,Priority,85240000.0,33000000.0,0.0,1280000.0,5640000.0, ,Red Hills,0.0,0.0,59.0299987793,2.94000005722,0.0,38.0299987793,0.0
Priority, ,Ochlockonee,Further Investigation, , ,Priority, ,031200030205,Lower Swamp Creek,I346,, , , , ,Priority, , ,Lower Ochlockonee,Ochlockonee,49759742.0703,34268.4882701, , ,9000000.0,20880000.0,8720000.0,10680000.0,360000.0, ,,0.0,0.0,65.5199966431,1.75999999046,0.0,32.7200012207,0.0
Priority, ,Ochlockonee,Highest Priority, ,Yes,Priority, ,031200030103,Foshalee Lake,I347,"Longleaf pine habitat with presence of Red Cockaded Woodpeckers, Gopher tortoise, and other rare species. Presence of cultural resources. Important area for quail, land and water management.  Opportunities to influence how how landowners manage burns and identify areas for prescribed burns for maintenance of systems (James Tomberlin/GA DNR).",Yes,Yes,Yes, ,Priority, ,Priority,Lower Ochlockonee,Ochlockonee,117562745.113,55271.8465557,Yes,Priority,1120000.0,4280000.0,5400000.0,24600000.0,82160000.0, ,Red Hills,0.0,0.0,26.6900005341,4.19000005722,0.0,69.1200027466,0.0
Priority, ,Ochlockonee,Highest Priority, ,Yes,Priority, ,031200010202,Dry Creek,I348,"Longleaf pine habitat with presence of Red Cockaded Woodpeckers, Gopher tortoise, and other rare species. Presence of cultural resources. Important area for quail, land and water management.  Opportunities to influence how how landowners manage burns and identify areas for prescribed burns for maintenance of systems (James Tomberlin/GA DNR).",Yes,Yes,Yes, ,Priority, ,Priority,Apalachee Bay-St. Marks,Ochlockonee,78018903.8594,49561.4535087,Yes,Priority,280000.0,5120000.0,3520000.0,42080000.0,26920000.0, ,Red Hills,0.0,0.0,25.3199996948,5.40999984741,0.0,69.2600021362,0.0
Priority, ,Suwannee,High Priority, , ,Priority, ,031102010605,Bay Creek-Suwannee River,I349,"Critical river systems with associated ridges. This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions.",Yes,Yes, ,Yes,Priority, ,Priority,Upper Suwannee,Suwannee,81865616.875,63885.0218929,Yes,Priority,3000000.0,53680000.0,7320000.0,6080000.0,11960000.0, ,Turkey foot,0.0,0.0,52.3600006104,2.34999990463,0.0,45.2999992371,0.0
 ,Priority,Apalachicola,High Priority,Priority, ,Priority, ,031300120304,Carters Mill Branch,I350,"This area extends from the ACF main stem into some of the tributary areas.  There was a suggestion in the meeting notes to capture the entire Apalachicola/Flint HUC 6 basin, however, the group agreement during the workshop focused more specifically on this smaller portion of the HUC 6 basin",Yes, , ,Yes,Priority, ,Priority,Chipola,Apalachicola,85038868.6055,47610.3614143,Yes,Priority,34280000.0,49080000.0,0.0,680000.0,1000000.0, ,ACF Basin South West Extension,0.0,0.0,28.8400001526,0.610000014305,0.0,70.5500030518,0.0
Priority, ,Suwannee,High Priority, , , , ,031102021202,Reedy Creek-Alapaha River,I351,"This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions.", , , ,Yes,Priority, , ,Alapaha,Suwannee,66712438.7188,46868.241687, ,Priority,64480000.0,2000000.0,0.0,0.0,0.0, ,Okefenokee/Osceola/Eglin AFB Complex,0.0,0.0,33.2200012207,2.23000001907,0.0,64.5500030518,0.0
Priority, ,Ochlockonee,Highest Priority, ,Yes,Priority, ,031200010201,Wards Creek,I352,"This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions. Longleaf pine habitat with presence of Red Cockaded Woodpeckers, Gopher tortoise, and other rare species. Presence of cultural resources. Important area for quail, land and water management.  Opportunities to influence how how landowners manage burns and identify areas for prescribed burns for maintenance of systems (James Tomberlin/GA DNR).",Yes,Yes,Yes,Yes,Priority, ,Priority,Apalachee Bay-St. Marks,Ochlockonee,191296212.566,94467.5566248,Yes,Priority,27920000.0,108440000.0,13960000.0,3800000.0,36760000.0, ,"Okefenokee/Osceola/Eglin AFB Complex,8 Red Hills,9 Red Hills",0.0,0.0,35.2000007629,2.80999994278,0.0,61.9900016785,0.0
Priority, ,Suwannee,High Priority, , ,Priority, ,031102030903,Lake Octahatchee,I353,"Critical river systems with associated ridges. This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions.",Yes,Yes, ,Yes,Priority, , ,Withlacoochee,Suwannee,73910284.0469,50431.4404739,Yes,Priority,8080000.0,19960000.0,6080000.0,39480000.0,80000.0, ,Turkey foot,0.0,0.0,39.0,2.73000001907,0.0,58.2700004578,0.0
Priority, ,Ochlockonee,Further Investigation, , ,Priority,Priority,031200030101,Bryants Mill Creek,I354,, , , , ,Priority, ,Priority,Lower Ochlockonee,Ochlockonee,44234749.2422,32123.8175322, ,Priority,1880000.0,27400000.0,800000.0,14280000.0,0.0, ,,0.0,0.0,64.1999969482,2.95000004768,0.0,32.8499984741,0.0
Priority, ,St. Johns,Further Investigation,Priority, , , ,030801031502,Lower Trout River,I355,"This area can complete estuarine habitat distribution currently missing in GA, NC, FL, providing connectivity for south Atlantic.",Yes, , ,Yes, , , ,Lower St. Johns,St. Johns,119829895.91,75177.6083817,Yes, ,110440000.0,320000.0,2120000.0,0.0,4720000.0, ,St Johns Coastal Estuary,0.0,8.92000007629,20.0200004578,1.26999998093,0.0,69.7900009155,0.0
Priority, ,Aucilla-Waccasassa,High Priority, ,Yes,Priority, ,031101030203,Razor Lake,I356,"This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions. Longleaf pine habitat with presence of Red Cockaded Woodpeckers, Gopher tortoise, and other rare species. Presence of cultural resources.",Yes,Yes,Yes,Yes,Priority, ,Priority,Aucilla,Suwannee,92818025.0469,61472.1981147,Yes,Priority,7120000.0,44000000.0,14240000.0,2160000.0,25400000.0, ,Red Hills,0.0,0.0,31.1399993896,4.05000019073,0.0,64.8099975586,0.0
Priority, ,Apalachicola,High Priority, ,Yes,Priority, ,031300040806,West Lake Seminole,I357,"Part of the ACF basin main stem and ACF corridor, Apalachicola, Chattahoochee, and Flint River. The policies and approach to water within this area may set precedence for other areas with similar issues across the Southeast. Concentration of private and working lands including Tall Timbers Land Conservancy, which has protected many easements within this area. This area incorporates US Army Core of Engineers lands, surrounding agricultural and forestry landscape, and climatic refugia, including areas protecting rare plants.",Yes, ,Yes,Yes,Priority, ,Priority,Lower Chattahoochee,Apalachicola,96624575.5703,59252.1967684,Yes,Priority,6640000.0,88440000.0,0.0,1480000.0,40000.0, ,Seminole Lake Area,0.0,0.0,36.5400009155,2.70000004768,0.0,60.7599983215,0.0
Priority, ,Apalachicola,High Priority, ,Yes, , ,031300080803,Sanborn Creek-Dry Creek,I358,"Concentration of private and working lands including Tall Timbers Land Conservancy, which has protected many easements within this area.",Yes, ,Yes,Yes,Priority, ,Priority,Lower Flint,Apalachicola,21607388.1094,21833.2629629,Yes,Priority,960000.0,7400000.0,13200000.0,0.0,0.0, ,ACF Corridor,0.0,0.0,56.4000015259,1.92999994755,0.0,41.6699981689,0.0
Priority, ,Ochlockonee,Highest Priority, ,Yes,Priority,Priority,031200030102,Shaw Creek,I359,"Longleaf pine habitat with presence of Red Cockaded Woodpeckers, Gopher tortoise, and other rare species. Presence of cultural resources. Important area for quail, land and water management.  Opportunities to influence how how landowners manage burns and identify areas for prescribed burns for maintenance of systems (James Tomberlin/GA DNR).",Yes,Yes,Yes, ,Priority, ,Priority,Lower Ochlockonee,Ochlockonee,122901110.129,86463.5172966,Yes,Priority,4560000.0,38800000.0,16840000.0,54000000.0,8760000.0, ,Red Hills,0.0,0.0,58.3600006104,2.15000009537,0.0,39.5,0.0
Priority, ,Suwannee,High Priority, , ,Priority, ,031102010602,Rocky Creek-Suwannee River,I360,"Critical river systems with associated ridges. This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions.",Yes,Yes, ,Yes,Priority, ,Priority,Upper Suwannee,Suwannee,169405134.184,96850.1757303,Yes,Priority,42640000.0,87800000.0,26720000.0,9320000.0,2840000.0, ,Turkey foot,0.0,0.0,56.6800003052,3.6099998951,0.0,39.7000007629,0.0
Priority, ,St. Marys-Satilla,High Priority, ,Yes,Priority,Priority,030702040503,Deep Creek-St. Marys River,I361,"Part of Okefenokee extension. Longleaf pine, Okefenokee, Pocosin, hardwoods, forested wetlands, cypress domes. Opportunity to provide freshwater wetland protection for estuary species management (healthy system of headwaters to ensure high quality estuaries. Opportunities to promote sustainability and hazard resiliency planning. 80% of fisheries are being sustained there.",Yes,Yes,Yes, , , ,Priority,St. Marys,Altamaha-St. Marys,162301584.801,68313.2250405, ,Priority,43640000.0,118720000.0,0.0,0.0,0.0, ,St Marys River Corridor,0.0,0.0,43.0999984741,1.90999996662,0.0,54.9900016785,0.0
Priority, ,St. Johns,High Priority,Priority, ,Priority, ,030801031501,Upper Trout River,I362,"Longleaf pine, Okefenokee, Pocosin, hardwoods, forested wetlands, cypress domes.",Yes,Yes, , , , , ,Lower St. Johns,St. Johns,122654624.316,67008.3393891, ,Priority,120800000.0,80000.0,440000.0,0.0,680000.0, ,Okefenokee Extension,0.0,3.25999999046,37.6100006104,2.24000000954,0.0,56.8800010681,0.0
Priority, ,Ochlockonee,Further Investigation, , , , ,031200030206,Upper Willacoochee Creek,I363,, , , , ,Priority, ,Priority,Lower Ochlockonee,Ochlockonee,88140341.0391,46851.0819671, ,Priority,26920000.0,41840000.0,19160000.0,440000.0,0.0, ,,0.0,0.0,39.6800003052,2.21000003815,0.0,58.1100006104,0.0
 ,Priority,Apalachicola,High Priority,Priority, ,Priority, ,031300120302,Waddells Mill Creek,I364,"This area extends from the ACF main stem into some of the tributary areas.  There was a suggestion in the meeting notes to capture the entire Apalachicola/Flint HUC 6 basin, however, the group agreement during the workshop focused more specifically on this smaller portion of the HUC 6 basin",Yes, , ,Yes,Priority, ,Priority,Chipola,Apalachicola,138510884.971,68013.6698445,Yes,Priority,73600000.0,62840000.0,0.0,40000.0,1800000.0, ,ACF Basin South West Extension,0.0,0.0,37.4000015259,1.02999997139,0.0,61.5699996948,0.0
Priority, ,St. Marys-Satilla,High Priority, ,Yes,Priority,Priority,030702040104,Little River Bay,I365,"Part of Okefenokee extension. Longleaf pine, Okefenokee, Pocosin, hardwoods, forested wetlands, cypress domes. Opportunity to provide freshwater wetland protection for estuary species management (healthy system of headwaters to ensure high quality estuaries. Opportunities to promote sustainability and hazard resiliency planning. 80% of fisheries are being sustained there. Longleaf restoration area",Yes,Yes,Yes,Yes, , ,Priority,St. Marys,Altamaha-St. Marys,110487672.652,56008.9604851,Yes,Priority,72360000.0,36160000.0,0.0,0.0,2040000.0, ,Okefenokee Buffer,0.0,0.0,55.4799995422,3.11999988556,0.0,41.4099998474,0.0
Priority, ,Suwannee,High Priority, , ,Priority,Priority,031102010503,Sandlin Bay,I366,"Critical river systems with associated ridges. This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions.",Yes,Yes, ,Yes, , ,Priority,Upper Suwannee,Suwannee,100899846.301,62654.5585866,Yes,Priority,1160000.0,50400000.0,1840000.0,2480000.0,45120000.0, ,Turkey foot,0.0,0.0,80.9000015259,0.620000004768,0.0,18.4799995422,0.0
Priority, ,St. Johns,High Priority,Priority,Yes,Priority, ,030801031606,Chicopit Bay,I367,"This area can complete estuarine habitat distribution currently missing in GA, NC, FL, providing connectivity for south Atlantic. Provides connectivity between Okefenokee/Osceola National Forest through Camp Blanding to Ocala National Forest.  Follows Satilla River north to ""Gods country"".  Complements priority areas north of Okefenokee and provides inland connectivity to the coast along St. Mary's river.",Yes, , ,Yes, , , ,Lower St. Johns,St. Johns,132361351.594,86180.1121979,Yes,Priority,52280000.0,14200000.0,32200000.0,10840000.0,17440000.0, ,St Johns Coastal Estuary and Timacuan National Park to St Marys,1.53999996185,33.2299995422,8.02999973297,1.36000001431,1.48000001907,23.9400005341,0.0
Priority, ,Aucilla-Waccasassa,High Priority, ,Yes,Priority,Priority,031101030202,Denmark Lake,I368,"This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions. Longleaf pine habitat with presence of Red Cockaded Woodpeckers, Gopher tortoise, and other rare species. Presence of cultural resources.",Yes,Yes,Yes,Yes,Priority, ,Priority,Aucilla,Suwannee,99348786.5039,52197.1319292,Yes,Priority,89400000.0,7560000.0,0.0,280000.0,2320000.0, ,Red Hills,0.0,0.0,36.9799995422,3.82999992371,0.0,59.1899986267,0.0
Priority, ,Suwannee,High Priority, , ,Priority, ,031102010601,Cypress Creek-Rocky Creek,I369,"This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions.", , , ,Yes,Priority, , ,Upper Suwannee,Suwannee,74168137.418,48941.0139556, ,Priority,40120000.0,23440000.0,8240000.0,200000.0,2160000.0, ,Okefenokee/Osceola/Eglin AFB Complex,0.0,0.0,68.8700027466,2.61999988556,0.0,28.5200004578,0.0
Priority, ,Ochlockonee,Further Investigation, , , , ,031200030203,Little Attapulgus Creek,I370,, , , , ,Priority, , ,Lower Ochlockonee,Ochlockonee,65334377.8125,45960.0461074, ,Priority,63640000.0,1440000.0,0.0,40000.0,0.0, ,,0.0,0.0,43.0,3.1099998951,0.0,53.8899993896,0.0
Priority, ,Suwannee,High Priority, , ,Priority,Priority,031102030902,Lake Alcyone-Withlacoochee River,I371,"Critical river systems with associated ridges. This is a large landscape containing longleaf pine, large swamps, and rivers (Suwanee and St. Marys).  Also this area ties the Gulf and Atlantic coasts together. There is a group of stakeholders that have done conservation planning in the Okefenokee/Osceola area and they should be consulted regarding management actions.",Yes,Yes, ,Yes,Priority, , ,Withlacoochee,Suwannee,111027675.664,77750.7561754,Yes,Priority,22520000.0,65640000.0,21160000.0,680000.0,1120000.0, ,Turkey foot,0.0,0.0,40.5600013733,3.81999993324,0.0,55.6199989319,0.0
 ,Priority,Apalachicola,High Priority,Priority, ,Priority, ,031300120305,Merritts Millpond,I372,"This area extends from the ACF main stem into some of the tributary areas.  There was a suggestion in the meeting notes to capture the entire Apalachicola/Flint HUC 6 basin, however, the group agreement during the workshop focused more specifically on this smaller portion of the HUC 6 basin",Yes, , ,Yes,Priority, ,Priority,Chipola,Apalachicola,123311513.09,76649.9447663,Yes,Priority,87160000.0,35800000.0,0.0,0.0,0.0, ,ACF Basin South West Extension,0.0,0.0,17.1599998474,0.990000009537,0.0,81.8499984741,0.0
