GAP_S_1,GAP_S_2,GAP_S_3,GAP_S_39,GAP_S_4,GAP_S_9,HUC12
0.0,200000.0,0.0,0.0,0.0,0.0,030602010709
0.0,19680000.0,0.0,0.0,0.0,0.0,031300020608
0.0,0.0,1280000.0,0.0,0.0,0.0,031501090403
0.0,13080000.0,15240000.0,0.0,0.0,6320000.0,030601090105
0.0,0.0,0.0,0.0,0.0,2120000.0,030602010707
0.0,0.0,3720000.0,0.0,0.0,0.0,030701020203
0.0,0.0,0.0,0.0,0.0,520000.0,031300050502
2880000.0,106200000.0,0.0,0.0,0.0,0.0,030502071003
0.0,35800000.0,0.0,0.0,0.0,0.0,030701031307
5120000.0,87440000.0,4360000.0,0.0,0.0,0.0,030502060308
6400000.0,0.0,0.0,2200000.0,0.0,0.0,030602010710
0.0,0.0,0.0,0.0,0.0,40000.0,031300020801
0.0,1320000.0,0.0,0.0,0.0,3720000.0,030502080601
0.0,200000.0,0.0,0.0,520000.0,0.0,030701031603
0.0,32200000.0,0.0,0.0,0.0,0.0,030502070706
0.0,0.0,0.0,0.0,0.0,3280000.0,031300020703
0.0,6440000.0,0.0,0.0,0.0,880000.0,030601090102
0.0,41200000.0,0.0,0.0,0.0,6960000.0,030502070704
0.0,0.0,0.0,0.0,280000.0,0.0,030701031203
0.0,0.0,0.0,0.0,600000.0,4520000.0,030602010701
0.0,0.0,0.0,0.0,0.0,120000.0,031300050501
0.0,8880000.0,0.0,0.0,0.0,0.0,031300020606
0.0,52680000.0,0.0,0.0,0.0,0.0,030502070705
0.0,0.0,0.0,440000.0,0.0,0.0,030602010708
0.0,0.0,40000.0,0.0,0.0,0.0,030701020104
0.0,0.0,0.0,0.0,0.0,2120000.0,031300050402
0.0,640000.0,0.0,0.0,0.0,0.0,031300050401
0.0,40000.0,0.0,0.0,0.0,0.0,030602010504
0.0,0.0,0.0,0.0,320000.0,0.0,031300020702
0.0,31000000.0,0.0,0.0,0.0,1240000.0,030502060405
0.0,0.0,0.0,0.0,240000.0,0.0,030602010408
0.0,160000.0,0.0,0.0,0.0,0.0,030602010505
0.0,48520000.0,16360000.0,0.0,0.0,0.0,030701031305
0.0,0.0,0.0,0.0,0.0,640000.0,030502080101
0.0,0.0,0.0,0.0,0.0,680000.0,030602010705
0.0,39360000.0,440000.0,0.0,0.0,16160000.0,030601090201
0.0,0.0,0.0,0.0,0.0,320000.0,030502080404
0.0,12640000.0,3560000.0,0.0,0.0,1920000.0,030701031301
0.0,0.0,0.0,440000.0,0.0,0.0,030602010407
0.0,1720000.0,1320000.0,0.0,0.0,1320000.0,030701011703
440000.0,0.0,4520000.0,0.0,0.0,0.0,030701020105
0.0,9200000.0,0.0,0.0,0.0,0.0,031300020601
0.0,4200000.0,0.0,120000.0,0.0,0.0,030602010610
0.0,9640000.0,0.0,120000.0,0.0,0.0,030602010606
0.0,6960000.0,0.0,0.0,0.0,0.0,031300050306
0.0,0.0,0.0,0.0,2280000.0,0.0,030701020206
0.0,600000.0,1360000.0,0.0,0.0,120000.0,030502080102
0.0,23080000.0,0.0,0.0,0.0,480000.0,030502060306
0.0,1720000.0,0.0,0.0,0.0,0.0,030601080403
0.0,20680000.0,0.0,0.0,0.0,0.0,030601080503
0.0,16200000.0,0.0,0.0,0.0,3760000.0,030502070702
480000.0,1560000.0,0.0,0.0,0.0,0.0,031300020605
0.0,0.0,40000.0,0.0,0.0,0.0,030701020103
0.0,3000000.0,0.0,0.0,0.0,480000.0,030502060401
0.0,14600000.0,0.0,0.0,0.0,640000.0,030502070703
0.0,400000.0,0.0,0.0,0.0,440000.0,030502020205
0.0,0.0,0.0,0.0,160000.0,0.0,031300050901
0.0,760000.0,0.0,0.0,0.0,0.0,030502060402
0.0,600000.0,0.0,0.0,0.0,0.0,030701031105
0.0,1360000.0,0.0,0.0,0.0,240000.0,030502080403
0.0,37440000.0,0.0,0.0,0.0,960000.0,030502080203
640000.0,0.0,0.0,0.0,0.0,0.0,030602010608
0.0,160000.0,0.0,0.0,0.0,0.0,030701020101
0.0,19720000.0,0.0,0.0,0.0,1360000.0,030601060904
0.0,8320000.0,0.0,0.0,0.0,0.0,030601080402
0.0,12440000.0,0.0,0.0,0.0,1320000.0,030502071002
0.0,40000.0,0.0,0.0,0.0,0.0,030502070605
0.0,560000.0,0.0,0.0,40000.0,0.0,031300020501
0.0,3240000.0,0.0,0.0,0.0,0.0,031300020505
0.0,5640000.0,0.0,0.0,0.0,3840000.0,030502060305
0.0,0.0,0.0,0.0,0.0,880000.0,030502080402
0.0,120000.0,0.0,0.0,0.0,0.0,030701020205
0.0,3000000.0,0.0,0.0,0.0,240000.0,030502071001
0.0,2520000.0,0.0,0.0,0.0,0.0,030502020201
0.0,1600000.0,0.0,0.0,0.0,0.0,030601080401
0.0,7720000.0,480000.0,0.0,0.0,0.0,030701011706
0.0,440000.0,0.0,0.0,0.0,0.0,030602010604
0.0,0.0,0.0,0.0,0.0,840000.0,030701020304
0.0,0.0,640000.0,0.0,0.0,0.0,031501080505
0.0,46120000.0,12320000.0,0.0,0.0,0.0,030701031303
0.0,40000.0,38960000.0,0.0,0.0,0.0,030701011702
0.0,0.0,280000.0,0.0,0.0,0.0,030701031005
0.0,0.0,0.0,0.0,200000.0,0.0,030701031104
0.0,0.0,40000.0,0.0,0.0,0.0,030502010708
0.0,1680000.0,44200000.0,0.0,0.0,0.0,030701011704
0.0,0.0,1840000.0,0.0,0.0,0.0,030602010311
0.0,1000000.0,0.0,0.0,0.0,0.0,030602010607
0.0,10240000.0,520000.0,0.0,0.0,40000.0,030502080204
0.0,0.0,440000.0,0.0,720000.0,0.0,031300020503
0.0,21280000.0,14000000.0,0.0,0.0,0.0,030701031304
0.0,1880000.0,0.0,0.0,0.0,0.0,030502070701
0.0,10000000.0,24040000.0,0.0,0.0,0.0,030701031302
0.0,0.0,0.0,0.0,160000.0,0.0,031300050206
0.0,2160000.0,0.0,0.0,0.0,0.0,030701031004
0.0,1840000.0,30560000.0,0.0,840000.0,0.0,030701031006
0.0,320000.0,0.0,0.0,0.0,0.0,030701020401
0.0,2480000.0,0.0,0.0,0.0,0.0,030502070804
0.0,120000.0,0.0,0.0,0.0,0.0,031300020407
0.0,0.0,40000.0,0.0,0.0,0.0,030701011707
0.0,0.0,0.0,0.0,560000.0,0.0,031300050107
0.0,3840000.0,0.0,0.0,0.0,0.0,030701031106
0.0,0.0,2080000.0,0.0,0.0,0.0,030701011705
0.0,3440000.0,0.0,0.0,0.0,440000.0,030601060903
0.0,21360000.0,0.0,0.0,0.0,0.0,030602010602
0.0,3480000.0,0.0,0.0,0.0,1600000.0,030502070508
0.0,0.0,0.0,0.0,40000.0,0.0,031300020502
0.0,1280000.0,0.0,0.0,0.0,680000.0,030502070202
0.0,0.0,2640000.0,0.0,0.0,0.0,030701011701
0.0,5680000.0,0.0,0.0,160000.0,0.0,031300020408
0.0,0.0,40000.0,0.0,0.0,0.0,031300050302
0.0,6080000.0,0.0,0.0,0.0,0.0,030601060902
0.0,0.0,280000.0,0.0,0.0,0.0,030701031001
0.0,13760000.0,50920000.0,0.0,0.0,0.0,031501080503
0.0,0.0,0.0,0.0,640000.0,600000.0,030701031102
440000.0,0.0,280000.0,0.0,0.0,0.0,030701011606
0.0,8480000.0,0.0,0.0,0.0,200000.0,030502080202
0.0,1720000.0,0.0,0.0,0.0,40000.0,030502070902
0.0,440000.0,40000.0,0.0,240000.0,0.0,031300050106
0.0,0.0,40000.0,0.0,200000.0,0.0,031300020403
0.0,0.0,33680000.0,0.0,0.0,0.0,030701031003
0.0,1360000.0,0.0,0.0,0.0,0.0,030502070801
0.0,0.0,0.0,0.0,0.0,1680000.0,030502070203
0.0,120000.0,0.0,0.0,0.0,0.0,030502070606
0.0,0.0,800000.0,0.0,600000.0,0.0,030502010605
0.0,5040000.0,0.0,0.0,0.0,0.0,030601080304
0.0,0.0,0.0,320000.0,0.0,160000.0,031300020405
0.0,3320000.0,0.0,0.0,0.0,0.0,030602010202
0.0,0.0,6960000.0,0.0,0.0,0.0,030601060705
0.0,0.0,600000.0,0.0,0.0,0.0,030701031101
0.0,760000.0,0.0,0.0,40000.0,0.0,031300050205
0.0,0.0,0.0,0.0,0.0,36520000.0,030502020105
0.0,3680000.0,280000.0,0.0,0.0,0.0,030601080303
0.0,2600000.0,920000.0,0.0,0.0,0.0,030701011503
0.0,2040000.0,0.0,0.0,0.0,1360000.0,030502070201
0.0,160000.0,960000.0,0.0,1440000.0,0.0,030502010707
0.0,8880000.0,0.0,0.0,2000000.0,0.0,031300020401
3680000.0,40000.0,53280000.0,0.0,0.0,0.0,030701011607
0.0,0.0,80000.0,0.0,0.0,0.0,030701030901
0.0,0.0,0.0,160000.0,0.0,0.0,030601080302
0.0,240000.0,0.0,0.0,0.0,0.0,030701011801
0.0,0.0,32080000.0,0.0,0.0,0.0,030701011501
0.0,0.0,160000.0,0.0,0.0,0.0,030701031002
0.0,0.0,0.0,0.0,9160000.0,4600000.0,030502010604
0.0,0.0,1880000.0,0.0,0.0,0.0,030701011605
0.0,2400000.0,0.0,0.0,1560000.0,0.0,031300050203
0.0,0.0,120000.0,0.0,0.0,0.0,030502010602
0.0,0.0,0.0,0.0,0.0,360000.0,030502070903
0.0,0.0,2360000.0,0.0,0.0,0.0,030601060704
0.0,0.0,0.0,2760000.0,0.0,0.0,031501080704
0.0,0.0,24480000.0,0.0,0.0,0.0,031501080504
280000.0,0.0,0.0,0.0,0.0,0.0,030502070506
0.0,40000.0,240000.0,80000.0,0.0,0.0,031300050104
0.0,720000.0,0.0,0.0,0.0,0.0,030502070803
0.0,0.0,360000.0,0.0,0.0,0.0,031300020404
640000.0,120000.0,0.0,0.0,0.0,0.0,030502090206
0.0,0.0,0.0,80000.0,1080000.0,0.0,030701030302
400000.0,0.0,0.0,0.0,0.0,0.0,031300020402
0.0,0.0,0.0,0.0,0.0,1080000.0,030502070110
0.0,0.0,1200000.0,0.0,0.0,0.0,030502010402
0.0,0.0,40000.0,0.0,0.0,0.0,030701030804
0.0,0.0,12720000.0,0.0,0.0,0.0,030701011408
0.0,0.0,8120000.0,0.0,0.0,0.0,031501090207
0.0,0.0,280000.0,0.0,0.0,0.0,031501090208
0.0,0.0,360000.0,0.0,0.0,0.0,031501080702
0.0,920000.0,600000.0,0.0,0.0,0.0,030601060702
10440000.0,8440000.0,0.0,0.0,0.0,1600000.0,030502090203
0.0,0.0,440000.0,0.0,0.0,0.0,030601080204
0.0,0.0,760000.0,0.0,0.0,0.0,030502070601
0.0,0.0,3280000.0,0.0,0.0,5600000.0,030502060302
0.0,0.0,0.0,0.0,80000.0,0.0,030701030303
0.0,200000.0,0.0,0.0,1360000.0,0.0,031300050201
0.0,600000.0,0.0,1560000.0,0.0,0.0,031501080701
0.0,0.0,22280000.0,0.0,0.0,0.0,030701011601
0.0,0.0,240000.0,0.0,0.0,80000.0,030601080206
0.0,19280000.0,0.0,0.0,0.0,0.0,030701011006
0.0,0.0,88520000.0,0.0,0.0,0.0,030601060804
0.0,0.0,0.0,0.0,19000000.0,120000.0,030502010703
0.0,0.0,760000.0,0.0,0.0,80000.0,030502070603
0.0,0.0,40000.0,0.0,0.0,0.0,031300050204
0.0,0.0,40000.0,0.0,0.0,0.0,030701011005
0.0,0.0,0.0,16200000.0,1160000.0,0.0,030701030203
0.0,0.0,59040000.0,0.0,0.0,0.0,030601060806
0.0,3320000.0,40400000.0,0.0,5040000.0,0.0,030701011502
0.0,0.0,1920000.0,0.0,0.0,0.0,030502010506
0.0,0.0,0.0,0.0,0.0,720000.0,030502060107
0.0,0.0,200000.0,0.0,0.0,0.0,030502060108
0.0,0.0,240000.0,440000.0,0.0,0.0,030701030301
0.0,0.0,80000.0,0.0,20280000.0,0.0,030502010706
0.0,0.0,560000.0,0.0,0.0,0.0,030701030603
0.0,0.0,2440000.0,0.0,0.0,0.0,030701011602
0.0,0.0,160000.0,0.0,0.0,0.0,030502010601
0.0,3880000.0,40000.0,0.0,160000.0,0.0,031300020307
0.0,0.0,55120000.0,0.0,0.0,0.0,030601060703
0.0,200000.0,0.0,0.0,0.0,280000.0,031300020305
0.0,0.0,0.0,0.0,0.0,160000.0,030502070503
0.0,200000.0,0.0,0.0,0.0,120000.0,030502070402
0.0,0.0,31800000.0,0.0,0.0,0.0,030701011409
0.0,240000.0,0.0,0.0,0.0,0.0,030502070109
0.0,4640000.0,0.0,0.0,0.0,0.0,030602010106
0.0,0.0,58040000.0,0.0,0.0,0.0,030601060805
0.0,2680000.0,0.0,0.0,0.0,0.0,030701011105
0.0,0.0,240000.0,0.0,600000.0,0.0,031300050102
0.0,0.0,6680000.0,0.0,14200000.0,0.0,030502010705
0.0,2760000.0,0.0,0.0,0.0,0.0,030701011205
0.0,0.0,80000.0,0.0,0.0,0.0,030701030305
0.0,0.0,760000.0,0.0,360000.0,40000.0,031300050103
0.0,0.0,0.0,0.0,0.0,520000.0,030502070502
7760000.0,4040000.0,46760000.0,0.0,0.0,2080000.0,030502010401
80000.0,0.0,160000.0,0.0,0.0,0.0,030701030802
0.0,0.0,19960000.0,0.0,0.0,1520000.0,030502010305
0.0,0.0,0.0,0.0,0.0,40000.0,030502070104
0.0,1360000.0,0.0,0.0,0.0,0.0,030602010105
2080000.0,0.0,0.0,0.0,0.0,0.0,030502090205
0.0,0.0,0.0,0.0,1040000.0,0.0,030701030202
0.0,0.0,0.0,0.0,160000.0,0.0,030701030201
0.0,0.0,1000000.0,0.0,0.0,0.0,031501080603
0.0,0.0,19600000.0,0.0,0.0,0.0,030601080201
0.0,0.0,58400000.0,0.0,0.0,880000.0,030601080202
0.0,0.0,0.0,0.0,0.0,240000.0,030602010104
0.0,880000.0,240000.0,0.0,760000.0,1320000.0,031300020303
0.0,0.0,80000.0,0.0,0.0,0.0,031501080302
0.0,0.0,57680000.0,0.0,0.0,0.0,030601080203
0.0,0.0,3160000.0,0.0,0.0,0.0,030701011404
0.0,0.0,1160000.0,0.0,0.0,0.0,031501080303
6120000.0,0.0,0.0,0.0,20040000.0,5440000.0,030502010704
0.0,0.0,40000.0,0.0,0.0,0.0,031300020306
0.0,0.0,57240000.0,0.0,0.0,0.0,030502010304
0.0,0.0,1200000.0,0.0,640000.0,0.0,031300050101
0.0,0.0,480000.0,0.0,0.0,0.0,030701030803
0.0,0.0,81080000.0,0.0,0.0,0.0,030601060701
0.0,0.0,0.0,0.0,0.0,120000.0,030502070403
0.0,0.0,92440000.0,0.0,0.0,80000.0,030601060506
0.0,1000000.0,0.0,0.0,0.0,0.0,030701011203
0.0,0.0,0.0,0.0,0.0,280000.0,030701011103
0.0,200000.0,520000.0,0.0,1040000.0,360000.0,031300020302
1240000.0,0.0,0.0,0.0,0.0,0.0,030502050308
880000.0,0.0,560000.0,0.0,1920000.0,800000.0,031300020301
0.0,0.0,6400000.0,0.0,0.0,1480000.0,030502010306
0.0,1280000.0,80000.0,0.0,3520000.0,0.0,030701030107
0.0,0.0,0.0,0.0,120000.0,0.0,030701011402
0.0,0.0,360000.0,0.0,0.0,0.0,030601080102
0.0,0.0,360000.0,0.0,0.0,280000.0,030601060403
0.0,0.0,0.0,0.0,80000.0,0.0,031300020309
26240000.0,760000.0,65440000.0,0.0,0.0,0.0,030502090201
0.0,0.0,0.0,0.0,0.0,280000.0,030502070301
0.0,0.0,35440000.0,0.0,0.0,0.0,030601060504
0.0,40000.0,0.0,0.0,0.0,40000.0,030701011405
0.0,600000.0,0.0,120000.0,640000.0,0.0,030701030601
0.0,0.0,0.0,80000.0,40000.0,0.0,030701030304
0.0,0.0,1240000.0,0.0,0.0,80000.0,030502070106
0.0,240000.0,0.0,0.0,0.0,40000.0,030502070102
0.0,0.0,0.0,0.0,0.0,720000.0,030602010103
0.0,0.0,2280000.0,0.0,0.0,0.0,031501080304
0.0,0.0,1000000.0,0.0,240000.0,0.0,030701011401
0.0,0.0,65000000.0,0.0,0.0,0.0,030502010301
0.0,0.0,0.0,0.0,0.0,280000.0,030502070401
0.0,760000.0,0.0,200000.0,40000.0,0.0,031300020304
0.0,0.0,0.0,0.0,200000.0,0.0,031501080601
40000.0,200000.0,0.0,0.0,6000000.0,0.0,030701030106
0.0,0.0,480000.0,0.0,1480000.0,0.0,030701030101
480000.0,240000.0,0.0,0.0,0.0,0.0,030502090102
0.0,0.0,0.0,0.0,0.0,21640000.0,030502050309
0.0,0.0,2040000.0,0.0,1000000.0,0.0,031300020103
0.0,800000.0,9680000.0,0.0,0.0,320000.0,030701010907
71360000.0,18400000.0,1400000.0,0.0,0.0,640000.0,030502090101
78040000.0,3600000.0,16120000.0,0.0,0.0,0.0,030502090202
0.0,3760000.0,0.0,0.0,0.0,0.0,030701011303
0.0,0.0,14720000.0,0.0,0.0,0.0,030502070101
0.0,0.0,320000.0,0.0,0.0,0.0,030601050301
0.0,0.0,105080000.0,0.0,0.0,0.0,030601060503
0.0,0.0,0.0,0.0,0.0,320000.0,030502060201
0.0,0.0,24760000.0,0.0,0.0,0.0,030502010303
0.0,0.0,89240000.0,0.0,0.0,0.0,030601060505
0.0,0.0,640000.0,0.0,1560000.0,240000.0,030701030102
760000.0,0.0,200000.0,0.0,0.0,800000.0,031300020104
3600000.0,2520000.0,720000.0,0.0,360000.0,0.0,030701030105
0.0,200000.0,0.0,0.0,0.0,0.0,030501120404
20840000.0,0.0,61960000.0,0.0,0.0,0.0,030501120301
0.0,0.0,19040000.0,0.0,0.0,0.0,030701010706
0.0,19840000.0,0.0,0.0,0.0,0.0,030701011302
0.0,0.0,2080000.0,0.0,0.0,0.0,030701011101
0.0,0.0,40000.0,0.0,2040000.0,0.0,030701030103
0.0,0.0,40000.0,0.0,4080000.0,0.0,030701030502
0.0,40000.0,3600000.0,0.0,0.0,0.0,031501050902
0.0,0.0,0.0,0.0,0.0,2600000.0,030502050307
160000.0,1320000.0,0.0,0.0,0.0,0.0,030701030707
0.0,480000.0,280000.0,0.0,440000.0,0.0,031300020201
0.0,0.0,29600000.0,0.0,0.0,0.0,030701010705
1960000.0,760000.0,2200000.0,0.0,0.0,11160000.0,030502010701
0.0,0.0,4600000.0,0.0,0.0,0.0,031501050903
0.0,0.0,0.0,0.0,400000.0,0.0,031300020203
8600000.0,0.0,107160000.0,0.0,0.0,0.0,030502010302
13000000.0,1560000.0,74120000.0,0.0,0.0,0.0,030501120302
0.0,8800000.0,2640000.0,0.0,0.0,0.0,030601050302
0.0,0.0,0.0,0.0,0.0,6360000.0,030502050305
0.0,80000.0,85480000.0,0.0,0.0,0.0,030502010203
0.0,0.0,0.0,0.0,0.0,360000.0,030701011306
0.0,0.0,0.0,0.0,0.0,440000.0,030701011305
280000.0,320000.0,0.0,0.0,0.0,0.0,030701030708
0.0,0.0,5800000.0,0.0,0.0,0.0,030601050203
0.0,0.0,0.0,0.0,0.0,6080000.0,030502040311
0.0,0.0,160000.0,0.0,1440000.0,0.0,031300020101
10400000.0,64360000.0,22120000.0,0.0,0.0,0.0,030501120303
8960000.0,0.0,40000.0,0.0,360000.0,0.0,031300020208
0.0,0.0,120000.0,0.0,80000.0,0.0,030701030602
160000.0,0.0,80000.0,0.0,1840000.0,0.0,031300011204
4600000.0,0.0,0.0,0.0,0.0,0.0,030502040203
0.0,7080000.0,2680000.0,0.0,0.0,560000.0,030601050402
0.0,0.0,0.0,0.0,0.0,40000.0,030601060502
0.0,0.0,40000.0,0.0,1760000.0,0.0,030701030104
0.0,15640000.0,1360000.0,0.0,0.0,0.0,030601050303
0.0,2200000.0,0.0,0.0,40000.0,0.0,031501080101
0.0,0.0,0.0,0.0,0.0,2680000.0,030502050202
0.0,280000.0,0.0,0.0,0.0,0.0,030402070210
1720000.0,0.0,78280000.0,0.0,0.0,0.0,030501120205
0.0,0.0,0.0,0.0,0.0,40000.0,030701011304
0.0,1400000.0,8640000.0,0.0,0.0,0.0,030701010703
0.0,0.0,30120000.0,0.0,0.0,0.0,030502010202
0.0,0.0,0.0,0.0,0.0,5880000.0,030502040307
0.0,0.0,4320000.0,0.0,0.0,0.0,030601050105
0.0,800000.0,11440000.0,0.0,0.0,0.0,030701010906
0.0,30680000.0,0.0,0.0,0.0,0.0,031501041101
0.0,0.0,280000.0,0.0,1720000.0,40000.0,031300011202
880000.0,0.0,0.0,0.0,0.0,0.0,031300011106
0.0,0.0,8000000.0,0.0,0.0,0.0,030601060203
0.0,0.0,0.0,40000.0,40000.0,0.0,031300020202
0.0,280000.0,0.0,0.0,0.0,0.0,031501080103
0.0,0.0,560000.0,0.0,0.0,0.0,030701010702
0.0,0.0,0.0,0.0,0.0,2160000.0,030502050107
1360000.0,1600000.0,48160000.0,0.0,0.0,0.0,030501120202
0.0,9160000.0,0.0,0.0,0.0,440000.0,031501041102
0.0,0.0,1840000.0,0.0,960000.0,0.0,030701030501
0.0,4480000.0,15680000.0,0.0,0.0,0.0,030701010701
0.0,0.0,0.0,0.0,0.0,200000.0,030502050306
0.0,0.0,160000.0,0.0,480000.0,0.0,031300020102
0.0,1840000.0,0.0,0.0,0.0,0.0,031501050102
0.0,0.0,480000.0,0.0,40000.0,0.0,031300020204
0.0,0.0,0.0,0.0,0.0,40000.0,030502040306
0.0,44160000.0,0.0,0.0,0.0,21520000.0,030501120403
0.0,40000.0,0.0,0.0,200000.0,0.0,030701030705
0.0,0.0,1040000.0,0.0,0.0,0.0,030601050204
0.0,320000.0,0.0,0.0,120000.0,0.0,030701030706
0.0,8520000.0,20200000.0,0.0,0.0,0.0,030601060301
80000.0,4360000.0,39080000.0,0.0,0.0,0.0,030501120206
0.0,0.0,14360000.0,0.0,0.0,0.0,030601070307
0.0,0.0,0.0,0.0,0.0,1720000.0,030502030308
0.0,0.0,80000.0,0.0,160000.0,0.0,030701010903
960000.0,4560000.0,0.0,0.0,0.0,4000000.0,030502040207
0.0,320000.0,0.0,0.0,40000.0,0.0,031300020207
5800000.0,0.0,0.0,0.0,80000.0,0.0,031300011105
0.0,0.0,0.0,0.0,0.0,2040000.0,031501041401
0.0,28600000.0,320000.0,0.0,120000.0,0.0,031501041201
2840000.0,0.0,31960000.0,0.0,0.0,0.0,030501120201
640000.0,0.0,36360000.0,0.0,0.0,0.0,030502010201
0.0,1920000.0,0.0,0.0,0.0,0.0,030601060202
0.0,640000.0,10760000.0,0.0,0.0,0.0,030701010704
440000.0,0.0,0.0,0.0,280000.0,0.0,031300011104
0.0,0.0,10160000.0,0.0,0.0,720000.0,030701010604
0.0,30000000.0,1480000.0,0.0,0.0,0.0,030601050206
0.0,0.0,0.0,0.0,0.0,4120000.0,030502050108
0.0,120000.0,160000.0,0.0,280000.0,240000.0,030701010605
0.0,240000.0,0.0,0.0,0.0,0.0,030402070209
0.0,0.0,40000.0,0.0,360000.0,0.0,030701030403
0.0,800000.0,6240000.0,0.0,0.0,0.0,030701010606
0.0,320000.0,0.0,0.0,0.0,4560000.0,030601050104
0.0,120000.0,80000.0,0.0,1440000.0,0.0,031300011201
0.0,0.0,0.0,280000.0,400000.0,0.0,030701030503
0.0,0.0,0.0,0.0,0.0,720000.0,030502050302
0.0,760000.0,25680000.0,0.0,0.0,520000.0,030601050401
0.0,4840000.0,0.0,0.0,0.0,0.0,030601050205
0.0,0.0,120000.0,0.0,2000000.0,0.0,031300011203
0.0,0.0,0.0,0.0,0.0,2560000.0,030502030209
0.0,120000.0,280000.0,0.0,200000.0,0.0,031300020206
0.0,9640000.0,240000.0,0.0,40000.0,0.0,031300020205
0.0,800000.0,0.0,0.0,0.0,0.0,030701010902
0.0,0.0,47200000.0,0.0,0.0,0.0,030601050403
0.0,0.0,6280000.0,0.0,0.0,0.0,030601070306
0.0,22400000.0,1080000.0,0.0,0.0,0.0,031501041202
0.0,72680000.0,0.0,0.0,0.0,3800000.0,030402070208
0.0,0.0,3240000.0,0.0,0.0,0.0,030501120105
0.0,0.0,0.0,0.0,0.0,80000.0,030502050105
0.0,4240000.0,77200000.0,0.0,0.0,0.0,030601050404
0.0,1160000.0,0.0,0.0,640000.0,0.0,030701010901
0.0,160000.0,0.0,0.0,280000.0,0.0,030701030401
0.0,840000.0,0.0,0.0,0.0,0.0,030601060201
0.0,0.0,2880000.0,0.0,240000.0,0.0,031501041104
0.0,160000.0,0.0,0.0,0.0,0.0,030701010804
0.0,0.0,400000.0,0.0,0.0,0.0,030601070302
0.0,0.0,0.0,0.0,600000.0,0.0,030701030405
0.0,3920000.0,19000000.0,0.0,0.0,0.0,030601070303
0.0,0.0,1960000.0,0.0,0.0,0.0,030501110105
0.0,1880000.0,0.0,0.0,1120000.0,0.0,031501041103
0.0,160000.0,0.0,0.0,0.0,240000.0,030701010805
0.0,0.0,2640000.0,0.0,0.0,0.0,030701010603
0.0,0.0,0.0,0.0,2800000.0,0.0,030701030702
1280000.0,0.0,440000.0,0.0,120000.0,0.0,031300011103
0.0,1360000.0,0.0,0.0,0.0,0.0,031501040807
0.0,400000.0,200000.0,0.0,2000000.0,0.0,031501040901
0.0,200000.0,2720000.0,0.0,0.0,0.0,030601070301
0.0,0.0,0.0,0.0,0.0,40000.0,030502050101
7360000.0,0.0,560000.0,0.0,400000.0,240000.0,031300011101
0.0,13240000.0,200000.0,0.0,640000.0,0.0,031501041406
3000000.0,0.0,11560000.0,0.0,0.0,0.0,030501120204
0.0,0.0,120000.0,0.0,840000.0,0.0,031501040902
0.0,0.0,25120000.0,0.0,0.0,0.0,030601070305
0.0,0.0,0.0,0.0,680000.0,0.0,030701030402
0.0,0.0,40000.0,0.0,0.0,0.0,030501120104
0.0,520000.0,0.0,0.0,0.0,0.0,030402080404
5480000.0,0.0,360000.0,80000.0,1360000.0,0.0,031300010907
0.0,120000.0,40000.0,0.0,0.0,760000.0,030701010304
0.0,0.0,0.0,0.0,0.0,480000.0,030502050102
0.0,7440000.0,0.0,0.0,0.0,0.0,030701010803
0.0,40000.0,0.0,0.0,0.0,0.0,030402070106
0.0,0.0,40000.0,0.0,0.0,0.0,030601070304
0.0,0.0,0.0,3560000.0,0.0,0.0,030601040504
0.0,18280000.0,0.0,0.0,0.0,0.0,030402080402
0.0,2800000.0,0.0,0.0,0.0,0.0,030402050904
0.0,200000.0,0.0,3440000.0,0.0,0.0,030701010602
0.0,0.0,40000.0,0.0,1120000.0,0.0,030701030701
3600000.0,0.0,0.0,0.0,440000.0,0.0,031300010905
0.0,0.0,0.0,0.0,240000.0,0.0,031501040903
0.0,2520000.0,40000.0,0.0,0.0,760000.0,030501120106
0.0,0.0,0.0,0.0,320000.0,0.0,030701030404
0.0,0.0,0.0,0.0,0.0,1160000.0,030701010303
0.0,0.0,800000.0,0.0,0.0,0.0,030502040106
0.0,0.0,0.0,0.0,40000.0,0.0,030701010801
0.0,0.0,0.0,360000.0,960000.0,0.0,031300011003
0.0,120000.0,17760000.0,0.0,0.0,0.0,030601070207
0.0,1120000.0,0.0,0.0,0.0,0.0,031501041105
200000.0,560000.0,40000.0,0.0,240000.0,160000.0,030701010601
0.0,560000.0,2400000.0,1120000.0,0.0,1160000.0,030701010307
1080000.0,0.0,0.0,0.0,560000.0,0.0,031300011004
0.0,0.0,0.0,0.0,160000.0,0.0,031501040806
0.0,0.0,0.0,0.0,0.0,280000.0,030601040506
0.0,0.0,0.0,0.0,40000.0,0.0,030701010302
0.0,0.0,0.0,0.0,0.0,3880000.0,030502030106
0.0,0.0,0.0,0.0,560000.0,0.0,031501040804
0.0,0.0,0.0,0.0,0.0,320000.0,030501120102
0.0,4080000.0,0.0,0.0,0.0,1800000.0,030402050910
0.0,0.0,200000.0,0.0,0.0,0.0,031501040808
0.0,3480000.0,0.0,0.0,2120000.0,0.0,031501040904
0.0,0.0,0.0,0.0,3600000.0,0.0,030701010203
0.0,6280000.0,0.0,0.0,0.0,920000.0,030501110108
