HUC12,STP,PLO,FED,TNC,UNK,PNP,LOC,PFP,TRB
030501080401,0.0,0.0,58280000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060702,1400000.0,10800000.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0
030601030203,0.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
031300010204,0.0,680000.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501040302,1320000.0,440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
031300010105,0.0,0.0,760000.0,0.0,0.0,0.0,0.0,0.0,0.0
030601020401,0.0,560000.0,27960000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402080204,0.0,0.0,0.0,0.0,0.0,1320000.0,160000.0,0.0,0.0
031300010503,0.0,0.0,20520000.0,0.0,0.0,40000.0,0.0,0.0,0.0
030402040602,0.0,2480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501080403,0.0,0.0,46320000.0,0.0,0.0,0.0,0.0,0.0,0.0
060200030101,1120000.0,0.0,71920000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402080202,0.0,0.0,0.0,0.0,0.0,0.0,280000.0,0.0,0.0
031300010501,480000.0,0.0,74560000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402080105,1320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010704,0.0,0.0,11360000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060605,2200000.0,240000.0,0.0,520000.0,0.0,0.0,0.0,0.0,0.0
030402080106,0.0,1080000.0,0.0,0.0,0.0,440000.0,680000.0,0.0,0.0
031300010103,15320000.0,0.0,31280000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501080302,0.0,0.0,35600000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050802,960000.0,0.0,0.0,0.0,0.0,1200000.0,80000.0,0.0,0.0
030402040805,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040604,0.0,5960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601020502,0.0,0.0,3880000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050803,33680000.0,0.0,2240000.0,0.0,0.0,1600000.0,0.0,0.0,0.0
030501080502,0.0,0.0,49360000.0,0.0,0.0,0.0,0.0,0.0,0.0
031300010203,0.0,160000.0,6120000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040802,3560000.0,1280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010503,0.0,0.0,13880000.0,0.0,0.0,0.0,0.0,0.0,0.0
031300010202,0.0,80000.0,24360000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501060406,0.0,0.0,25480000.0,0.0,0.0,0.0,0.0,0.0,0.0
060200030102,200000.0,0.0,97080000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501080303,0.0,0.0,38120000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501040108,520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050801,280000.0,1640000.0,16240000.0,0.0,0.0,0.0,200000.0,0.0,0.0
030402060604,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0
030601020402,0.0,120000.0,51760000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040803,16800000.0,4760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501040301,2240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402011102,0.0,3400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402080104,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402020503,10960000.0,2080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
031300010104,0.0,0.0,26600000.0,0.0,120000.0,0.0,0.0,0.0,0.0
030402040801,4640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010803,0.0,0.0,39320000.0,0.0,0.0,0.0,0.0,0.0,0.0
031300010102,8240000.0,0.0,43320000.0,0.0,0.0,80000.0,0.0,0.0,0.0
030402080103,0.0,0.0,0.0,15440000.0,0.0,0.0,1120000.0,0.0,0.0
030601020303,0.0,0.0,18640000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402080101,8240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601030201,0.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
031300010101,0.0,0.0,56360000.0,0.0,0.0,480000.0,0.0,0.0,0.0
030501040111,720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050703,3840000.0,16040000.0,10640000.0,240000.0,0.0,0.0,40000.0,0.0,0.0
030601020403,2080000.0,0.0,55240000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501080202,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040601,0.0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060505,0.0,0.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0
030601010702,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060404,3160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402080317,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
060200020809,0.0,0.0,47160000.0,0.0,0.0,0.0,0.0,0.0,0.0
030601020708,8000000.0,0.0,18400000.0,0.0,0.0,0.0,0.0,0.0,0.0
030601020304,0.0,0.0,26960000.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010602,0.0,0.0,2040000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402011103,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402080102,4200000.0,1520000.0,0.0,17400000.0,0.0,400000.0,0.0,0.0,0.0
030402060602,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0
031300010201,0.0,880000.0,40400000.0,0.0,720000.0,160000.0,0.0,0.0,0.0
030501060401,0.0,0.0,14880000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050704,3040000.0,1520000.0,15080000.0,0.0,0.0,120000.0,760000.0,0.0,0.0
030300050701,14880000.0,20640000.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0
030501080206,0.0,0.0,77480000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060601,1240000.0,0.0,0.0,840000.0,0.0,0.0,0.0,0.0,0.0
030402060403,9160000.0,0.0,0.0,46000000.0,0.0,0.0,0.0,0.0,0.0
030501080205,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
060200020101,0.0,0.0,59400000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501070507,0.0,0.0,68840000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040404,0.0,4480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010501,1680000.0,0.0,6440000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060401,840000.0,0.0,0.0,6960000.0,0.0,0.0,0.0,0.0,0.0
030402010810,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402031403,0.0,520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501070506,0.0,0.0,18840000.0,0.0,0.0,0.0,0.0,0.0,0.0
030203020501,8680000.0,0.0,0.0,0.0,0.0,0.0,520000.0,0.0,0.0
030501080203,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050602,2640000.0,6760000.0,0.0,1520000.0,0.0,8160000.0,0.0,0.0,0.0
030501070504,160000.0,0.0,55160000.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010305,0.0,400000.0,560000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010701,3280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040403,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040507,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402020307,18000000.0,0.0,2840000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050702,0.0,5840000.0,40000.0,0.0,0.0,120000.0,1360000.0,0.0,0.0
030402060405,20800000.0,0.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0
030402010705,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501080204,880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402031404,1040000.0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402011101,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010701,0.0,1320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010802,0.0,0.0,8840000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010808,11600000.0,7800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010408,0.0,0.0,3400000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060402,23680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010303,1240000.0,0.0,7440000.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010801,0.0,0.0,1040000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501060305,0.0,0.0,32680000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010703,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050504,0.0,2120000.0,0.0,0.0,0.0,0.0,760000.0,0.0,0.0
030402040506,4720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050601,800000.0,2280000.0,0.0,5400000.0,0.0,5920000.0,80000.0,0.0,0.0
030300050603,520000.0,11800000.0,0.0,0.0,0.0,0.0,3320000.0,0.0,0.0
030402010605,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501070505,0.0,0.0,7560000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501060304,0.0,0.0,9160000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402020202,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402020306,240000.0,0.0,25920000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501060205,0.0,0.0,4520000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402031207,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060304,37280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010606,25120000.0,0.0,13600000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060306,6800000.0,0.0,0.0,0.0,0.0,2680000.0,0.0,0.0,0.0
030402060202,0.0,0.0,0.0,0.0,0.0,0.0,520000.0,0.0,0.0
030501070304,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010508,17880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501070406,0.0,0.0,17560000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501060203,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050502,40000.0,1640000.0,2600000.0,0.0,0.0,560000.0,160000.0,0.0,0.0
030402010604,0.0,0.0,43240000.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010204,2480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050503,1240000.0,2160000.0,5640000.0,0.0,0.0,240000.0,2320000.0,0.0,0.0
030402010409,36680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060303,21320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402020304,0.0,0.0,17920000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010509,38960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010404,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010802,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010302,0.0,0.0,10720000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402031103,6640000.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501060303,600000.0,0.0,48480000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010806,0.0,2760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501060302,0.0,0.0,960000.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010301,880000.0,0.0,48440000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060203,0.0,1280000.0,0.0,160000.0,0.0,0.0,320000.0,0.0,0.0
030402031205,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501060104,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050406,1160000.0,2320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402031104,16040000.0,600000.0,0.0,0.0,0.0,1960000.0,0.0,0.0,0.0
030501070305,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402020302,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040401,0.0,960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030601010403,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501070405,0.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030203020502,14320000.0,200000.0,0.0,0.0,0.0,2200000.0,1200000.0,0.0,0.0
030501070203,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070808,1440000.0,0.0,0.0,0.0,0.0,0.0,2160000.0,0.0,0.0
030601010401,0.0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501060202,1480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402020104,6520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050501,2160000.0,5480000.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0
030501060301,0.0,0.0,2320000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050407,5160000.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402031206,2720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060302,2320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050404,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010406,10280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501090301,0.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010603,4840000.0,0.0,65080000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060104,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010410,63160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501030606,1480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070809,680000.0,0.0,0.0,0.0,0.0,1560000.0,40000.0,0.0,0.0
030501090401,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501070402,27120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030203020401,0.0,920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010507,0.0,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060301,1720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402030904,3920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010411,4280000.0,760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070807,8360000.0,40000.0,0.0,0.0,0.0,360000.0,240000.0,0.0,0.0
030501060105,0.0,0.0,12280000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010601,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402031004,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402031204,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300060807,9520000.0,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501080101,6560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010602,0.0,0.0,9640000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501090201,30440000.0,640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501070302,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501070401,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070705,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300060806,0.0,1280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402060102,0.0,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501051505,1080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402031005,12680000.0,680000.0,0.0,0.0,0.0,760000.0,0.0,0.0,0.0
030402060103,680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402031002,560000.0,0.0,0.0,0.0,0.0,240000.0,0.0,0.0,0.0
030501030405,3360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010510,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070806,3080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501051402,0.0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070805,600000.0,6200000.0,0.0,0.0,0.0,2520000.0,0.0,0.0,0.0
030501070201,0.0,1120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501030407,1080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010504,0.0,880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402031003,440000.0,560000.0,0.0,0.0,0.0,1240000.0,360000.0,0.0,0.0
030300060704,0.0,0.0,400000.0,680000.0,0.0,0.0,0.0,0.0,0.0
030300070803,23640000.0,0.0,0.0,0.0,0.0,520000.0,0.0,0.0,0.0
030402040203,0.0,320000.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0
030501030302,0.0,280000.0,0.0,0.0,0.0,0.0,3880000.0,0.0,0.0
030501060101,1120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050402,17240000.0,2040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501051504,880000.0,1280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030203020402,4560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501030603,1320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070804,20600000.0,840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402030505,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0
030203020403,480000.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0
030501030604,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300060805,0.0,1600000.0,0.0,8240000.0,0.0,280000.0,0.0,0.0,0.0
030300060804,0.0,0.0,0.0,480000.0,0.0,0.0,0.0,0.0,0.0
030402030802,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402030403,1160000.0,40000.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0
030501070101,0.0,40000.0,0.0,240000.0,0.0,0.0,0.0,0.0,0.0
030401050601,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501090102,0.0,2480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070802,38800000.0,0.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0
030402040202,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0
030501060102,1120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040305,0.0,680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300060703,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501051302,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300060602,8120000.0,8200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050206,7640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501051503,0.0,0.0,2200000.0,0.0,0.0,0.0,0.0,40000.0,0.0
030501051301,6720000.0,7400000.0,0.0,1880000.0,0.0,0.0,0.0,0.0,0.0
030402031001,0.0,40000.0,0.0,0.0,0.0,520000.0,0.0,0.0,0.0
030300050205,36720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070610,81520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040201,0.0,520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070801,2120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401050603,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402030303,720000.0,120000.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0
030402010302,2960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070701,1160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070607,53960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030203020301,2040000.0,0.0,80000.0,0.0,0.0,680000.0,200000.0,0.0,0.0
030501011508,0.0,0.0,0.0,0.0,0.0,240000.0,280000.0,0.0,0.0
030300070608,34840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501051501,0.0,0.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070606,920000.0,0.0,52920000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300060803,0.0,1280000.0,0.0,1280000.0,0.0,0.0,0.0,0.0,0.0
030402040102,5960000.0,0.0,0.0,520000.0,0.0,0.0,0.0,0.0,0.0
030501051202,0.0,4280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040103,3080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501050902,1040000.0,0.0,2960000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300060208,8200000.0,1840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501030203,0.0,240000.0,0.0,0.0,0.0,0.0,2320000.0,0.0,0.0
030501051203,0.0,640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501030202,200000.0,1760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070609,29760000.0,1880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300060601,53840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501051201,1520000.0,13600000.0,0.0,0.0,0.0,1480000.0,680000.0,0.0,0.0
030402030604,0.0,0.0,0.0,440000.0,0.0,0.0,0.0,0.0,0.0
030402030302,920000.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402010103,960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050204,21880000.0,2680000.0,0.0,1960000.0,0.0,0.0,0.0,0.0,0.0
030203020209,10760000.0,0.0,14160000.0,0.0,0.0,0.0,240000.0,0.0,0.0
030203020302,960000.0,0.0,40120000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501051101,27240000.0,0.0,6640000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300060802,0.0,40000.0,0.0,280000.0,0.0,440000.0,0.0,0.0,0.0
030501050503,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501050506,0.0,0.0,1000000.0,0.0,0.0,0.0,1800000.0,0.0,0.0
030300050104,0.0,920000.0,0.0,0.0,0.0,1040000.0,0.0,0.0,0.0
030402040303,2160000.0,0.0,0.0,0.0,0.0,520000.0,0.0,0.0,0.0
030501030105,0.0,0.0,0.0,0.0,0.0,0.0,1480000.0,0.0,0.0
030402030504,0.0,200000.0,0.0,960000.0,0.0,240000.0,0.0,0.0,0.0
030402010304,5720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501050203,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402030602,0.0,960000.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0
030300070611,22920000.0,11760000.0,0.0,0.0,0.0,760000.0,0.0,0.0,0.0
030300060207,2680000.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030203020210,0.0,0.0,27960000.0,0.0,0.0,960000.0,80000.0,0.0,0.0
030402040301,7840000.0,360000.0,0.0,1520000.0,0.0,0.0,0.0,0.0,0.0
030501030108,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0
030401040104,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040302,14480000.0,1000000.0,0.0,960000.0,0.0,0.0,0.0,0.0,0.0
030501050501,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
030501050202,200000.0,3400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070603,5640000.0,0.0,99400000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050201,47800000.0,12120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402040101,31760000.0,0.0,0.0,1240000.0,0.0,0.0,0.0,0.0,0.0
030402030301,4360000.0,3120000.0,0.0,0.0,0.0,720000.0,0.0,0.0,0.0
030501050901,4400000.0,0.0,6440000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070602,8880000.0,0.0,9280000.0,0.0,0.0,0.0,0.0,0.0,0.0
030402030502,0.0,2960000.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0
030300060408,0.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030501011406,0.0,160000.0,0.0,0.0,0.0,0.0,1440000.0,0.0,0.0
030203020208,0.0,0.0,69800000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501011505,6400000.0,1120000.0,0.0,0.0,0.0,200000.0,280000.0,0.0,0.0
030300070605,10680000.0,0.0,0.0,680000.0,0.0,0.0,0.0,0.0,0.0
030402030601,0.0,0.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0
030402030603,0.0,0.0,0.0,360000.0,0.0,1600000.0,0.0,0.0,0.0
030300070604,1600000.0,0.0,0.0,320000.0,0.0,0.0,0.0,0.0,0.0
030402030605,0.0,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030203010302,80000.0,0.0,48720000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501030106,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,0.0,0.0
030401040501,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401040105,0.0,720000.0,22440000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300070601,89280000.0,1560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401050702,0.0,0.0,0.0,0.0,0.0,0.0,320000.0,0.0,0.0
030402010301,640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050203,20880000.0,1760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030203020207,0.0,0.0,27520000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300050102,0.0,1320000.0,0.0,0.0,0.0,240000.0,0.0,0.0,0.0
030203020205,1640000.0,0.0,39800000.0,0.0,0.0,0.0,440000.0,0.0,0.0
030501011502,0.0,1080000.0,0.0,0.0,0.0,2600000.0,5080000.0,0.0,0.0
030501030104,0.0,0.0,0.0,0.0,0.0,0.0,1040000.0,0.0,0.0
030402030203,24280000.0,480000.0,18760000.0,0.0,0.0,0.0,0.0,0.0,0.0
030501050204,1320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300060206,1720000.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
