HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_7
030402060802,22480000.0,440000.0,8120000.0,16760000.0,65480000.0,26400000.0,15680000.0,400000.0
030402010904,14880000.0,80000.0,2280000.0,6720000.0,55240000.0,16120000.0,23960000.0,3320000.0
030300050804,1400000.0,0.0,40000.0,400000.0,800000.0,160000.0,0.0,0.0
030501040305,18960000.0,960000.0,12840000.0,14880000.0,60760000.0,27800000.0,24560000.0,200000.0
030501090904,2360000.0,40000.0,7080000.0,6680000.0,15560000.0,680000.0,0.0,40000.0
030402080108,720000.0,0.0,0.0,40000.0,200000.0,0.0,0.0,0.0
030501040304,28880000.0,520000.0,3520000.0,5640000.0,41920000.0,28720000.0,25360000.0,400000.0
031300010602,16440000.0,360000.0,1360000.0,1600000.0,2920000.0,27000000.0,39200000.0,200000.0
030601030401,51560000.0,16200000.0,26680000.0,20440000.0,33280000.0,5520000.0,1080000.0,280000.0
030402020504,19560000.0,2440000.0,17080000.0,26720000.0,48480000.0,25240000.0,21320000.0,520000.0
030501060602,8240000.0,0.0,6760000.0,20280000.0,47040000.0,4360000.0,720000.0,0.0
031300010502,11200000.0,3320000.0,3800000.0,440000.0,640000.0,23800000.0,36640000.0,40000.0
030501040207,23800000.0,200000.0,1080000.0,1840000.0,19640000.0,19840000.0,50200000.0,5120000.0
030601030204,13080000.0,80000.0,12000000.0,19360000.0,29760000.0,1400000.0,240000.0,0.0
030501060505,5520000.0,160000.0,4760000.0,10760000.0,24880000.0,4000000.0,1600000.0,80000.0
031300010206,8040000.0,0.0,480000.0,8760000.0,10840000.0,3320000.0,7000000.0,960000.0
030501090604,11720000.0,0.0,1560000.0,4160000.0,44960000.0,19760000.0,22800000.0,2960000.0
030501080402,5480000.0,40000.0,3840000.0,8200000.0,29440000.0,4960000.0,600000.0,0.0
030402080201,9080000.0,200000.0,5400000.0,6560000.0,12920000.0,2320000.0,120000.0,0.0
030501080501,7040000.0,280000.0,3480000.0,10560000.0,31200000.0,8000000.0,6640000.0,320000.0
030402060705,16880000.0,120000.0,5240000.0,17760000.0,73840000.0,17360000.0,5400000.0,0.0
030501060402,9120000.0,80000.0,17640000.0,27600000.0,46680000.0,3520000.0,840000.0,40000.0
031300010106,14160000.0,0.0,40000.0,1440000.0,18440000.0,15080000.0,23600000.0,3880000.0
031300010504,15480000.0,880000.0,800000.0,3520000.0,20560000.0,13480000.0,16400000.0,1320000.0
030402050201,12200000.0,6880000.0,11920000.0,6160000.0,8600000.0,920000.0,40000.0,0.0
030601010804,8880000.0,440000.0,2520000.0,3160000.0,9240000.0,4160000.0,3400000.0,1200000.0
030402020403,8560000.0,920000.0,12680000.0,8880000.0,12440000.0,1280000.0,40000.0,0.0
030601020505,15440000.0,640000.0,11440000.0,22040000.0,38160000.0,1880000.0,1240000.0,240000.0
030402020405,11240000.0,200000.0,8720000.0,9920000.0,18120000.0,8680000.0,3000000.0,0.0
030601020506,11320000.0,2600000.0,13320000.0,12080000.0,15800000.0,1080000.0,1560000.0,40000.0
030402011105,5440000.0,40000.0,10240000.0,15440000.0,54160000.0,18040000.0,10800000.0,400000.0
030402080203,9200000.0,240000.0,1920000.0,2200000.0,11080000.0,4560000.0,1400000.0,0.0
030402080107,9480000.0,0.0,880000.0,920000.0,9080000.0,2360000.0,320000.0,0.0
030501091204,23240000.0,5280000.0,42240000.0,26800000.0,30480000.0,2840000.0,0.0,0.0
030402050105,15440000.0,640000.0,7520000.0,6760000.0,38240000.0,21800000.0,18360000.0,880000.0
030402060701,26920000.0,680000.0,7320000.0,11680000.0,41480000.0,14440000.0,4160000.0,0.0
030501060403,4000000.0,80000.0,680000.0,1920000.0,11320000.0,2080000.0,360000.0,0.0
030501080401,13520000.0,240000.0,6240000.0,11520000.0,52280000.0,26080000.0,11360000.0,520000.0
030402010901,42840000.0,2800000.0,12520000.0,18760000.0,25240000.0,4120000.0,1160000.0,0.0
030402060702,7600000.0,40000.0,2680000.0,5160000.0,34320000.0,26040000.0,16920000.0,160000.0
030501090503,9600000.0,40000.0,2880000.0,5480000.0,49680000.0,21480000.0,12240000.0,1240000.0
030501090902,6240000.0,200000.0,4440000.0,5840000.0,17880000.0,7560000.0,800000.0,0.0
030601030203,50280000.0,5960000.0,16760000.0,12520000.0,31880000.0,10040000.0,5400000.0,440000.0
031300010204,13160000.0,40000.0,2880000.0,10360000.0,16840000.0,6160000.0,7480000.0,1000000.0
030501040302,20400000.0,200000.0,3360000.0,3360000.0,23240000.0,22520000.0,15440000.0,360000.0
031300010105,8120000.0,0.0,40000.0,360000.0,8040000.0,8000000.0,18280000.0,4360000.0
030601020401,11560000.0,0.0,80000.0,200000.0,4080000.0,4920000.0,31280000.0,22440000.0
030501090802,16560000.0,440000.0,14080000.0,14760000.0,33640000.0,4200000.0,3960000.0,0.0
030402060703,20760000.0,160000.0,6200000.0,17240000.0,72120000.0,22480000.0,5000000.0,0.0
030501040203,10760000.0,0.0,1080000.0,12920000.0,86000000.0,25800000.0,12680000.0,1400000.0
030402040603,11320000.0,80000.0,3360000.0,7480000.0,34760000.0,14800000.0,14200000.0,2080000.0
030402080204,30160000.0,400000.0,3600000.0,7080000.0,29920000.0,9200000.0,2360000.0,40000.0
031300010503,8640000.0,1920000.0,4520000.0,2120000.0,2080000.0,19080000.0,28400000.0,160000.0
030501090905,16360000.0,360000.0,7880000.0,12720000.0,44920000.0,15600000.0,11280000.0,680000.0
030402040602,16920000.0,0.0,1800000.0,9760000.0,38800000.0,12520000.0,7360000.0,320000.0
030501080403,6560000.0,0.0,1280000.0,5680000.0,38040000.0,12640000.0,12320000.0,80000.0
060200030101,2120000.0,0.0,40000.0,0.0,0.0,1320000.0,17120000.0,80000.0
030402080202,12000000.0,240000.0,3560000.0,7080000.0,20000000.0,5400000.0,1000000.0,0.0
031300010501,4200000.0,0.0,0.0,0.0,0.0,1880000.0,75560000.0,1000000.0
030402080105,3920000.0,0.0,0.0,160000.0,6720000.0,12720000.0,8000000.0,160000.0
030402011003,2600000.0,0.0,880000.0,4320000.0,24560000.0,11480000.0,10960000.0,3440000.0
030601010704,45880000.0,6120000.0,27680000.0,9600000.0,9920000.0,720000.0,200000.0,0.0
030402060605,1360000.0,80000.0,1880000.0,1080000.0,5680000.0,9360000.0,11040000.0,1160000.0
030501090805,17840000.0,0.0,3000000.0,7360000.0,45560000.0,26200000.0,36440000.0,11400000.0
030402011104,3600000.0,0.0,480000.0,8200000.0,28520000.0,7240000.0,920000.0,0.0
030402010905,19880000.0,160000.0,4240000.0,9240000.0,36000000.0,23840000.0,29320000.0,2800000.0
030402080106,18400000.0,0.0,2320000.0,3640000.0,22200000.0,7440000.0,3480000.0,0.0
030402010903,11000000.0,280000.0,4040000.0,5240000.0,14920000.0,8040000.0,5360000.0,160000.0
031300010103,6080000.0,0.0,0.0,0.0,0.0,2760000.0,39280000.0,9800000.0
030501060506,5400000.0,0.0,2840000.0,9480000.0,32600000.0,14480000.0,14000000.0,1280000.0
030402050101,4920000.0,0.0,320000.0,1040000.0,21000000.0,23120000.0,19880000.0,600000.0
030501040208,5440000.0,80000.0,1200000.0,2520000.0,13640000.0,11480000.0,17760000.0,4040000.0
030501080302,5120000.0,0.0,2120000.0,5200000.0,23800000.0,14520000.0,10800000.0,1000000.0
030300050802,25400000.0,80000.0,800000.0,4240000.0,15880000.0,7640000.0,4840000.0,0.0
030402040805,14160000.0,480000.0,7240000.0,10280000.0,36880000.0,10520000.0,10360000.0,1360000.0
030402040604,15000000.0,2280000.0,10920000.0,13440000.0,46600000.0,20200000.0,21120000.0,2040000.0
030501060504,14160000.0,480000.0,8040000.0,19360000.0,40360000.0,9520000.0,6360000.0,920000.0
030601020502,18280000.0,0.0,1640000.0,11920000.0,29920000.0,13840000.0,15200000.0,5480000.0
030300050803,9800000.0,40000.0,1640000.0,2200000.0,8520000.0,3440000.0,2280000.0,0.0
030402060504,9000000.0,0.0,640000.0,4880000.0,26280000.0,11880000.0,8280000.0,160000.0
030501080502,5400000.0,0.0,640000.0,4000000.0,41640000.0,22920000.0,30520000.0,2560000.0
031300010203,17720000.0,360000.0,6480000.0,17320000.0,23800000.0,8880000.0,4160000.0,80000.0
030402050102,3400000.0,0.0,520000.0,1200000.0,9360000.0,14320000.0,15280000.0,800000.0
030402060603,7040000.0,360000.0,10760000.0,21160000.0,27760000.0,7960000.0,3960000.0,120000.0
030601030202,30440000.0,560000.0,23840000.0,24640000.0,34080000.0,2040000.0,160000.0,0.0
030402040802,3240000.0,0.0,80000.0,560000.0,13040000.0,8200000.0,14800000.0,2080000.0
030601010503,15840000.0,0.0,2600000.0,8200000.0,22720000.0,9560000.0,12520000.0,2760000.0
031300010202,7560000.0,120000.0,840000.0,6520000.0,9080000.0,16800000.0,30160000.0,1480000.0
030402010708,31240000.0,4640000.0,23440000.0,28960000.0,23360000.0,4600000.0,3440000.0,80000.0
030402020501,4920000.0,2800000.0,2360000.0,3520000.0,17640000.0,7600000.0,4760000.0,40000.0
030501060406,12240000.0,0.0,1920000.0,10520000.0,63560000.0,22560000.0,29240000.0,6280000.0
030402020406,23760000.0,1320000.0,24680000.0,37680000.0,46040000.0,5840000.0,1520000.0,0.0
030501090901,22560000.0,1920000.0,10000000.0,14080000.0,28480000.0,1440000.0,40000.0,0.0
060200030102,520000.0,0.0,0.0,40000.0,0.0,400000.0,4520000.0,120000.0
030402060503,6160000.0,120000.0,2080000.0,4720000.0,20080000.0,8200000.0,4840000.0,0.0
030501080303,20080000.0,120000.0,2160000.0,9640000.0,52560000.0,28200000.0,27560000.0,2280000.0
030501040108,9360000.0,120000.0,7480000.0,11200000.0,42280000.0,14480000.0,19800000.0,3000000.0
030501090601,6240000.0,40000.0,7280000.0,8520000.0,28080000.0,8840000.0,1640000.0,280000.0
030501080301,20480000.0,400000.0,11360000.0,17200000.0,44480000.0,8800000.0,1600000.0,120000.0
030402060506,6400000.0,40000.0,920000.0,2240000.0,16360000.0,14560000.0,11480000.0,1040000.0
030501090801,6440000.0,0.0,4200000.0,4480000.0,23200000.0,8440000.0,4040000.0,1720000.0
030300050801,6200000.0,40000.0,960000.0,1160000.0,12080000.0,4320000.0,3000000.0,80000.0
030402060604,3920000.0,120000.0,4840000.0,5800000.0,9120000.0,3320000.0,5360000.0,560000.0
030601020402,7640000.0,1520000.0,400000.0,3320000.0,6680000.0,11600000.0,32080000.0,21520000.0
030501040204,9480000.0,0.0,2280000.0,3840000.0,32360000.0,30520000.0,26600000.0,1000000.0
030402040803,18360000.0,2800000.0,8560000.0,10480000.0,27760000.0,22120000.0,44160000.0,5440000.0
030501040301,10960000.0,0.0,1000000.0,2720000.0,32840000.0,20080000.0,10520000.0,0.0
030501040102,11560000.0,0.0,3480000.0,13640000.0,50600000.0,25600000.0,30760000.0,2200000.0
030402011102,24080000.0,1480000.0,6760000.0,12360000.0,31360000.0,9880000.0,8440000.0,120000.0
030402080104,6120000.0,0.0,320000.0,1920000.0,18880000.0,8760000.0,5920000.0,80000.0
030402020402,18480000.0,6280000.0,36840000.0,25680000.0,22760000.0,4520000.0,520000.0,0.0
030402020503,18480000.0,4440000.0,12000000.0,8640000.0,31480000.0,26120000.0,25640000.0,1320000.0
030501040103,5320000.0,80000.0,8480000.0,8800000.0,15080000.0,6560000.0,8880000.0,880000.0
030402020401,7800000.0,2320000.0,11160000.0,10200000.0,13640000.0,360000.0,0.0,0.0
031300010104,13120000.0,160000.0,960000.0,1200000.0,6680000.0,19120000.0,44560000.0,2280000.0
030402040801,7600000.0,0.0,3560000.0,10240000.0,25840000.0,16560000.0,14080000.0,1120000.0
030501090306,14360000.0,440000.0,13040000.0,9840000.0,11040000.0,1360000.0,320000.0,0.0
030601010803,33240000.0,400000.0,4240000.0,5080000.0,18840000.0,11520000.0,19600000.0,9280000.0
030501090602,13360000.0,40000.0,3080000.0,9080000.0,54920000.0,21360000.0,21280000.0,2960000.0
030402010902,58440000.0,5160000.0,27960000.0,28440000.0,23920000.0,4680000.0,560000.0,0.0
031300010102,9720000.0,40000.0,120000.0,0.0,1040000.0,7320000.0,51120000.0,4640000.0
030402080103,6560000.0,80000.0,3880000.0,10040000.0,24720000.0,14520000.0,19160000.0,2240000.0
030402010710,12200000.0,640000.0,2960000.0,4320000.0,23480000.0,10520000.0,7920000.0,400000.0
030601020303,4160000.0,0.0,0.0,120000.0,320000.0,2200000.0,35560000.0,13960000.0
030402080101,6600000.0,0.0,240000.0,2000000.0,23040000.0,26720000.0,13920000.0,240000.0
030402020205,2320000.0,0.0,840000.0,1640000.0,9200000.0,8400000.0,12160000.0,200000.0
030402010707,26840000.0,4800000.0,23760000.0,15960000.0,19480000.0,3400000.0,2160000.0,760000.0
030601030201,19400000.0,120000.0,17120000.0,24080000.0,24920000.0,560000.0,0.0,0.0
031300010101,1560000.0,0.0,0.0,0.0,0.0,40000.0,54880000.0,1200000.0
030501040111,12920000.0,0.0,3200000.0,13520000.0,58840000.0,21720000.0,15560000.0,7000000.0
030300050703,8240000.0,360000.0,640000.0,1040000.0,10800000.0,14520000.0,14360000.0,1000000.0
030501060501,3400000.0,40000.0,3280000.0,9600000.0,20400000.0,9320000.0,15120000.0,2560000.0
030601020403,22760000.0,200000.0,880000.0,1400000.0,4800000.0,8720000.0,90280000.0,39200000.0
030501080202,10440000.0,200000.0,8720000.0,12120000.0,50640000.0,11040000.0,1240000.0,40000.0
030402040601,25440000.0,2880000.0,26240000.0,35440000.0,47840000.0,11800000.0,4800000.0,80000.0
030402010706,8680000.0,2800000.0,11680000.0,11760000.0,11840000.0,680000.0,0.0,0.0
030402060505,18480000.0,1400000.0,15280000.0,13960000.0,41400000.0,17640000.0,15280000.0,640000.0
030601010702,26200000.0,760000.0,23440000.0,32120000.0,30520000.0,1760000.0,400000.0,0.0
030501040110,2920000.0,720000.0,12120000.0,12720000.0,14040000.0,1440000.0,40000.0,0.0
030402060404,1840000.0,120000.0,4760000.0,11680000.0,16320000.0,1600000.0,1360000.0,0.0
030402080317,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030402080316,240000.0,40000.0,0.0,40000.0,0.0,0.0,0.0,0.0
030402080318,440000.0,40000.0,0.0,40000.0,0.0,0.0,0.0,0.0
060200020809,560000.0,0.0,0.0,0.0,0.0,0.0,20080000.0,40000.0
030601020708,11840000.0,360000.0,1760000.0,2000000.0,1080000.0,17040000.0,31560000.0,200000.0
030601020304,10160000.0,0.0,0.0,80000.0,7800000.0,10080000.0,46840000.0,22520000.0
030601010602,20880000.0,760000.0,5200000.0,7200000.0,19240000.0,5960000.0,3600000.0,1160000.0
030601010502,45480000.0,360000.0,14640000.0,35600000.0,44680000.0,4920000.0,1960000.0,120000.0
030402011103,17880000.0,2280000.0,19000000.0,18840000.0,40720000.0,11840000.0,7480000.0,160000.0
030402080102,3720000.0,0.0,80000.0,480000.0,12520000.0,10040000.0,18080000.0,1960000.0
030402060602,4560000.0,1680000.0,8720000.0,16440000.0,44000000.0,9400000.0,3520000.0,120000.0
031300010201,7240000.0,440000.0,1040000.0,480000.0,200000.0,9560000.0,61560000.0,1320000.0
030402020502,4920000.0,240000.0,1520000.0,2200000.0,15280000.0,15840000.0,13520000.0,720000.0
030402031402,2680000.0,0.0,760000.0,2600000.0,16840000.0,3160000.0,680000.0,0.0
030501060401,7400000.0,0.0,2480000.0,14640000.0,51960000.0,22880000.0,11760000.0,2040000.0
030601010703,16280000.0,0.0,7360000.0,22480000.0,30640000.0,440000.0,0.0,0.0
030300050704,10600000.0,320000.0,1520000.0,2600000.0,6800000.0,2640000.0,1240000.0,40000.0
030300050701,12680000.0,160000.0,1880000.0,3680000.0,12400000.0,12560000.0,15800000.0,320000.0
030501080206,10080000.0,0.0,0.0,520000.0,15720000.0,24040000.0,49960000.0,29080000.0
030501080201,8800000.0,600000.0,6880000.0,7760000.0,20440000.0,2640000.0,80000.0,0.0
030402060601,4240000.0,40000.0,4200000.0,12600000.0,26040000.0,7320000.0,4360000.0,120000.0
030402010809,6800000.0,1080000.0,5000000.0,7040000.0,26080000.0,8480000.0,15000000.0,6000000.0
030501090304,11920000.0,200000.0,11680000.0,13120000.0,2360000.0,0.0,0.0,0.0
030402060501,9760000.0,2200000.0,15680000.0,9480000.0,26840000.0,9200000.0,3600000.0,120000.0
030402060403,7160000.0,120000.0,19160000.0,35880000.0,23800000.0,19760000.0,29680000.0,680000.0
030402011001,13360000.0,560000.0,11360000.0,27720000.0,72880000.0,11320000.0,3000000.0,40000.0
030501040104,5480000.0,0.0,12440000.0,27000000.0,47200000.0,4960000.0,1640000.0,40000.0
030501080205,5640000.0,0.0,600000.0,4400000.0,18480000.0,7120000.0,12840000.0,13280000.0
060200020101,720000.0,0.0,0.0,0.0,0.0,120000.0,17880000.0,400000.0
030501070507,13480000.0,0.0,640000.0,6000000.0,42840000.0,39760000.0,42240000.0,13920000.0
030501040105,8920000.0,40000.0,11040000.0,20600000.0,24520000.0,3800000.0,3800000.0,480000.0
030402020206,11160000.0,40000.0,4440000.0,7640000.0,41720000.0,25760000.0,33280000.0,3120000.0
030501090502,23200000.0,1400000.0,16880000.0,18160000.0,51800000.0,15480000.0,6480000.0,40000.0
030402040404,23120000.0,2480000.0,15560000.0,15040000.0,37080000.0,12200000.0,6760000.0,80000.0
030402010709,12640000.0,680000.0,5840000.0,6240000.0,20320000.0,9920000.0,18800000.0,6160000.0
030501060503,5800000.0,40000.0,3760000.0,17160000.0,36560000.0,9920000.0,11160000.0,2840000.0
030501040202,9200000.0,0.0,4720000.0,12320000.0,52400000.0,20960000.0,7800000.0,120000.0
030501040107,3160000.0,120000.0,7440000.0,4400000.0,11680000.0,7080000.0,12120000.0,3960000.0
030601010501,8600000.0,0.0,1400000.0,4360000.0,13280000.0,5040000.0,10560000.0,1560000.0
030501040106,3440000.0,0.0,800000.0,3320000.0,5600000.0,2520000.0,8000000.0,13720000.0
030501090501,20120000.0,720000.0,15120000.0,10680000.0,36000000.0,7760000.0,2840000.0,240000.0
030402040508,10480000.0,80000.0,4880000.0,6200000.0,16080000.0,9480000.0,7280000.0,800000.0
030402060401,3400000.0,40000.0,10360000.0,12000000.0,8480000.0,2680000.0,1320000.0,0.0
030402010810,2600000.0,0.0,1560000.0,6160000.0,26280000.0,12440000.0,14240000.0,4760000.0
030402031403,4800000.0,40000.0,1800000.0,5800000.0,23680000.0,6120000.0,2600000.0,0.0
030501040201,5000000.0,0.0,8000000.0,15320000.0,37480000.0,5240000.0,4240000.0,640000.0
030501070506,6000000.0,0.0,2480000.0,7800000.0,32000000.0,10360000.0,6800000.0,360000.0
030601010306,11760000.0,40000.0,400000.0,4520000.0,12880000.0,4240000.0,4920000.0,480000.0
030203020501,7880000.0,40000.0,520000.0,880000.0,4040000.0,1320000.0,720000.0,0.0
030501080203,4600000.0,0.0,1320000.0,3680000.0,25880000.0,5200000.0,1480000.0,0.0
030300050602,11680000.0,0.0,3920000.0,11080000.0,61480000.0,20000000.0,5760000.0,0.0
030501070504,5200000.0,0.0,0.0,40000.0,4280000.0,8640000.0,25240000.0,27240000.0
030501060502,6360000.0,120000.0,10040000.0,20640000.0,30320000.0,8560000.0,16120000.0,7120000.0
030402031401,11560000.0,4360000.0,30320000.0,26200000.0,32640000.0,6000000.0,800000.0,0.0
030601010305,33960000.0,200000.0,3840000.0,12720000.0,29160000.0,14800000.0,19120000.0,2160000.0
030501090403,25080000.0,2160000.0,29960000.0,13920000.0,19400000.0,1000000.0,280000.0,0.0
030402010701,27880000.0,2480000.0,11480000.0,7880000.0,35760000.0,18520000.0,8200000.0,0.0
030402040403,11920000.0,1760000.0,10360000.0,7680000.0,18360000.0,7520000.0,2440000.0,0.0
030402040507,5480000.0,480000.0,6320000.0,4600000.0,11320000.0,6800000.0,9080000.0,80000.0
030402011002,9920000.0,360000.0,13720000.0,24240000.0,65200000.0,16360000.0,9760000.0,240000.0
030402060502,15920000.0,1920000.0,17640000.0,23400000.0,44840000.0,9640000.0,2720000.0,0.0
030402010704,24480000.0,7160000.0,20680000.0,13440000.0,25120000.0,10040000.0,5480000.0,120000.0
030402020307,14840000.0,280000.0,4640000.0,8960000.0,46840000.0,31640000.0,34800000.0,3320000.0
030300050702,17440000.0,640000.0,1080000.0,1440000.0,4440000.0,3520000.0,6000000.0,80000.0
030402060405,7440000.0,6640000.0,35760000.0,15200000.0,23360000.0,17280000.0,12320000.0,240000.0
030402010705,5640000.0,4160000.0,10400000.0,7280000.0,13960000.0,4240000.0,2840000.0,120000.0
030501080204,15440000.0,200000.0,3560000.0,10280000.0,40960000.0,13520000.0,13680000.0,6440000.0
030402031404,8840000.0,40000.0,2720000.0,11720000.0,32600000.0,15200000.0,14160000.0,800000.0
030402020204,9080000.0,400000.0,1760000.0,2280000.0,22360000.0,24640000.0,39600000.0,6160000.0
030402011101,10760000.0,5440000.0,9000000.0,12760000.0,31200000.0,4600000.0,640000.0,40000.0
030601010701,23280000.0,40000.0,9480000.0,29040000.0,49880000.0,6040000.0,2440000.0,0.0
030601010802,10320000.0,0.0,0.0,360000.0,4480000.0,7600000.0,16200000.0,16200000.0
030402010808,5040000.0,1000000.0,4560000.0,8040000.0,26160000.0,21640000.0,43240000.0,13240000.0
030402010702,6040000.0,360000.0,5480000.0,5240000.0,19000000.0,8440000.0,3280000.0,0.0
030601010408,18240000.0,0.0,1360000.0,12320000.0,27520000.0,5600000.0,11480000.0,5480000.0
030501080105,34320000.0,2280000.0,25760000.0,15800000.0,33800000.0,16840000.0,4360000.0,200000.0
030402060402,9040000.0,2840000.0,26200000.0,28440000.0,20560000.0,12720000.0,3560000.0,0.0
030501090305,28200000.0,1120000.0,11400000.0,19560000.0,24880000.0,2920000.0,1880000.0,200000.0
030501040109,8760000.0,160000.0,8760000.0,18320000.0,47240000.0,19120000.0,25520000.0,5240000.0
030601010303,3280000.0,0.0,0.0,80000.0,8840000.0,8880000.0,17680000.0,1520000.0
030402060204,6360000.0,40000.0,2080000.0,5760000.0,38040000.0,25880000.0,22520000.0,2080000.0
030601010801,6600000.0,0.0,560000.0,8120000.0,9320000.0,3760000.0,5200000.0,2440000.0
030501060305,8480000.0,0.0,1400000.0,9440000.0,22920000.0,10280000.0,25120000.0,16720000.0
030402010703,3680000.0,1200000.0,8280000.0,7520000.0,8480000.0,1800000.0,720000.0,0.0
030501030504,9920000.0,120000.0,17920000.0,34200000.0,71320000.0,6960000.0,2440000.0,0.0
030501060204,6200000.0,0.0,1960000.0,18880000.0,59200000.0,10720000.0,12520000.0,1520000.0
030501070501,8120000.0,440000.0,2600000.0,7880000.0,19000000.0,7080000.0,7000000.0,2160000.0
030402031303,3520000.0,80000.0,1800000.0,3560000.0,13040000.0,7440000.0,8000000.0,1840000.0
030402031102,7760000.0,2440000.0,23680000.0,17520000.0,11040000.0,2320000.0,320000.0,0.0
030300050504,19040000.0,640000.0,2040000.0,2240000.0,8960000.0,5600000.0,3680000.0,40000.0
030601010601,27080000.0,200000.0,3680000.0,23640000.0,32800000.0,1960000.0,200000.0,0.0
030501040101,6320000.0,120000.0,7280000.0,13400000.0,29760000.0,9160000.0,12840000.0,5440000.0
030402040506,14720000.0,840000.0,12280000.0,11360000.0,37240000.0,20000000.0,20960000.0,2040000.0
030300050601,13880000.0,3000000.0,27800000.0,25880000.0,47640000.0,14280000.0,3640000.0,80000.0
030300050603,7440000.0,40000.0,600000.0,2400000.0,22200000.0,16120000.0,11200000.0,160000.0
030402010605,3480000.0,0.0,160000.0,1240000.0,9920000.0,8080000.0,3400000.0,0.0
030501070505,11120000.0,80000.0,3720000.0,7040000.0,31160000.0,12960000.0,6840000.0,520000.0
030501090303,42920000.0,880000.0,17320000.0,22840000.0,11600000.0,40000.0,0.0,0.0
030501060304,3800000.0,0.0,280000.0,2800000.0,17000000.0,8200000.0,12360000.0,9040000.0
030402020202,12400000.0,0.0,4520000.0,7880000.0,35120000.0,12520000.0,8280000.0,760000.0
030402020306,5240000.0,0.0,1160000.0,1680000.0,9560000.0,13680000.0,38760000.0,7720000.0
030601010406,14680000.0,0.0,1720000.0,8360000.0,16040000.0,760000.0,120000.0,0.0
030501060205,4240000.0,0.0,1400000.0,6160000.0,23720000.0,13840000.0,14400000.0,4440000.0
030601010304,9600000.0,0.0,200000.0,1960000.0,13760000.0,11920000.0,12280000.0,1520000.0
030501080103,51480000.0,6080000.0,10520000.0,6880000.0,6680000.0,240000.0,80000.0,0.0
030402060201,10320000.0,1800000.0,12920000.0,10800000.0,12680000.0,1960000.0,160000.0,0.0
030402040505,12360000.0,3160000.0,8800000.0,6960000.0,5880000.0,1640000.0,1440000.0,160000.0
030402031207,2960000.0,0.0,640000.0,1520000.0,7520000.0,9680000.0,7840000.0,1200000.0
030501080106,16440000.0,360000.0,8600000.0,14760000.0,46160000.0,18680000.0,10920000.0,640000.0
030402020203,7600000.0,0.0,800000.0,1920000.0,20280000.0,14160000.0,11640000.0,1040000.0
030402060304,1960000.0,80000.0,760000.0,160000.0,1200000.0,1000000.0,800000.0,0.0
030402010606,20520000.0,160000.0,5160000.0,6880000.0,39640000.0,33200000.0,31800000.0,4280000.0
030501090307,51160000.0,1120000.0,15360000.0,14120000.0,25200000.0,7120000.0,4200000.0,320000.0
030501070503,11560000.0,0.0,840000.0,3120000.0,46880000.0,19160000.0,28840000.0,14040000.0
030300050301,11000000.0,1400000.0,26480000.0,26040000.0,46560000.0,4200000.0,680000.0,0.0
030501030505,13640000.0,80000.0,11840000.0,32440000.0,58120000.0,12640000.0,4840000.0,80000.0
030501070404,3600000.0,0.0,0.0,760000.0,20800000.0,13760000.0,8200000.0,1480000.0
030402060306,6480000.0,3080000.0,22080000.0,21440000.0,20360000.0,16160000.0,22560000.0,400000.0
030402040402,5920000.0,960000.0,15000000.0,19640000.0,36360000.0,3080000.0,1000000.0,0.0
030402060202,17800000.0,600000.0,9480000.0,12000000.0,23560000.0,8200000.0,3840000.0,80000.0
030601010405,13160000.0,0.0,6080000.0,12200000.0,8720000.0,360000.0,160000.0,0.0
030402010807,7440000.0,1000000.0,5760000.0,13720000.0,45440000.0,14480000.0,8200000.0,120000.0
030501070304,10080000.0,0.0,2960000.0,10040000.0,36120000.0,8320000.0,3080000.0,40000.0
030402010508,5440000.0,0.0,200000.0,320000.0,7040000.0,14200000.0,15360000.0,760000.0
030501030605,10160000.0,1360000.0,26920000.0,34720000.0,30800000.0,1840000.0,760000.0,40000.0
030501090404,64560000.0,5320000.0,19320000.0,13040000.0,22320000.0,5240000.0,400000.0,0.0
030501070406,22760000.0,280000.0,3200000.0,6320000.0,29520000.0,14320000.0,24320000.0,15280000.0
030501060203,3080000.0,0.0,120000.0,960000.0,13880000.0,12040000.0,19120000.0,5920000.0
030402020303,10240000.0,0.0,640000.0,1680000.0,27240000.0,24760000.0,26160000.0,600000.0
030402031302,20800000.0,560000.0,12760000.0,20760000.0,58560000.0,13280000.0,8000000.0,280000.0
030601010407,11200000.0,0.0,1080000.0,13560000.0,34960000.0,4520000.0,600000.0,40000.0
030300050502,16160000.0,160000.0,1920000.0,3280000.0,14360000.0,2680000.0,840000.0,0.0
030402010604,2920000.0,0.0,0.0,280000.0,2520000.0,2440000.0,28800000.0,9520000.0
030402031101,10080000.0,3600000.0,25120000.0,13920000.0,21120000.0,4760000.0,1280000.0,0.0
030402031301,4960000.0,0.0,2800000.0,4320000.0,23120000.0,5320000.0,960000.0,40000.0
030501090302,30520000.0,80000.0,7640000.0,19200000.0,24680000.0,1920000.0,960000.0,40000.0
030601010204,18640000.0,0.0,40000.0,1920000.0,13320000.0,13320000.0,24200000.0,4640000.0
030300050503,27720000.0,480000.0,1600000.0,1920000.0,10960000.0,5760000.0,3360000.0,0.0
